ID_Animal;GC;PN_kg;PD_kg;PS_kg;GPD_g-dia;PE_cm;AOL_cm2;EGS_mm;MAR_%;CAR_kg-dia;REND;PREC_SEX;IPP_dias;PROB_3P_%;STAY_%;Fazenda;Estacao;Lote_Manejo;Regime_Alim;Tipo_Pastagem;Localidade_Bloco;Data_Coleta_Pesagem;Piquete;confiabilidade_dados%;itu_media;itu_dp;itu_max;itu_min;itu_leituras_criticas;Sexo;Geracao;Raca;Data_Nascimento
6356;199;2;3;4;4;2;3;4.23;3.73;-0.12;54.8;0;-999;54.18;0;1;2;1;4;1;1;20250618;1;114.3;68.4;5.76;77.94;-0.3676652794332495;43;-999;-999;-999;-999
6357;121;1;3;1;1;1;3;4.11;3.86;-0.31;54.82;0;-999;28.5;0;3;3;8;1;2;4;20240812;147;114.3;62.09;5.21;70.54;-1.5484943431953215;0;-999;-999;-999;-999
6358;199;3;3;4;4;4;4;4.38;4.1;0.31;55.34;0;-999;69.9;0;2;4;8;2;3;5;20241118;129;114.3;71.75;5.55;80.92;0.3408321588239924;79;-999;-999;-999;-999
6359;136;1;1;3;4;2;1;3.67;3.31;-0.37;54.14;0;-999;43.99;0;3;1;6;1;3;4;20240126;72;114.3;77.72;5.76;88.23;1.5489861926565904;135;-999;-999;-999;-999
6360;120;3;4;4;4;3;3;5.73;3.65;-0.36;55.31;0;-999;82.96;0;1;1;8;1;2;2;20250115;124;114.3;77.6;5.87;88.94;1.619250401409375;128;-999;-999;-999;-999
6361;172;4;2;4;4;3;2;2.7;3.71;-0.53;53.83;0;-999;73.58;0;2;1;7;1;2;5;20250212;92;114.3;77.48;5.56;87.27;1.470914849597943;132;-999;-999;-999;-999
6362;108;3;1;3;4;1;1;4.84;3.42;-0.34;53.74;0;-999;24.29;0;3;1;6;2;3;9;20240209;77;114.3;77.72;5.75;87.96;1.4357827452215493;125;-999;-999;-999;-999
6363;100;4;4;1;1;1;1;5.56;3.66;-0.1;53.29;0;-999;56.29;0;1;3;6;1;3;2;20250710;52;114.3;62.05;5.3;71.18;-1.5445907760423885;0;-999;-999;-999;-999
6364;186;1;1;2;3;2;4;4.28;3.77;-0.76;54.77;0;-999;34.46;0;1;4;1;4;1;1;20241001;1;114.3;71.86;5.5;82.12;0.4657463077178315;80;-999;-999;-999;-999
6365;107;2;2;2;2;3;2;2.59;3.29;0.04;54.95;0;-999;33.21;0;3;3;7;1;3;8;20250927;104;114.3;68.08;7.23;81.88;-1.4255319778779485;49;-999;-999;-999;-999
6366;141;3;2;3;3;1;3;3.85;3.36;-0.03;55.53;0;-999;78.4;0;1;2;8;1;3;1;20250412;116;114.3;68.48;5.57;77.88;-0.38913489877437796;43;-999;-999;-999;-999
6367;155;4;2;4;4;2;4;3.87;3.75;-0.6;55.41;0;-999;43.14;0;1;3;6;1;2;2;20250816;52;114.3;62.06;4.97;70.74;-1.3884480899250904;0;-999;-999;-999;-999
6369;131;1;1;1;1;2;1;3.88;3.56;-0.53;52.81;0;-999;22.17;0;3;1;6;2;3;4;20250316;73;114.3;77.7;5.77;87.92;1.5802147298800524;133;-999;-999;-999;-999
6371;159;1;1;1;2;1;2;4.74;3.77;-0.42;53.72;0;-999;45.95;0;3;4;8;1;4;9;20251025;151;114.3;71.76;5.71;81.87;0.276423300800607;79;-999;-999;-999;-999
6372;164;1;2;3;3;3;4;3.82;2.72;0.11;54.71;0;-999;36.54;0;1;1;6;2;4;2;20250226;52;114.3;77.48;5.8;87.95;1.1898580145868056;126;-999;-999;-999;-999
6373;178;1;4;4;4;2;3;4.18;3.58;-0.06;54.73;0;-999;37.55;0;2;2;8;1;3;5;20240520;130;114.3;68.51;5.58;77.94;-0.1607762203278283;43;-999;-999;-999;-999
6374;155;4;1;4;4;1;4;4.86;3.55;-0.1;55.2;0;-999;49.92;0;2;2;7;2;4;7;20240426;97;114.3;68.6;5.58;79.08;-0.20176367543361937;39;-999;-999;-999;-999
6375;107;4;1;2;3;3;4;5.1;3.42;-0.29;54.18;0;-999;71.95;0;1;1;7;1;4;3;20250118;85;114.3;77.65;5.66;88.11;1.217182984657333;131;-999;-999;-999;-999
6376;104;3;1;2;2;2;2;3.94;2.85;0.1;54.54;0;-999;20.85;0;1;4;8;1;4;3;20251107;120;114.3;71.82;5.57;81.92;0.36620534531805393;85;-999;-999;-999;-999
6377;158;3;3;4;4;4;3;4.45;3.79;-0.19;54.34;0;-999;34.78;0;1;3;6;1;3;3;20240818;48;114.3;61.85;5.01;70.21;-1.2147393516195955;0;-999;-999;-999;-999
6379;180;1;3;1;1;1;1;3.5;3.39;-0.85;54.31;0;-999;55.5;0;3;1;6;1;4;4;20240106;72;114.3;77.62;5.94;88.5;1.390891722962828;128;-999;-999;-999;-999
6380;156;1;3;3;3;2;2;4.15;4.54;-0.05;54.01;0;-999;83.2;0;1;1;7;1;2;2;20250324;90;114.3;73.23;7.26;87.0;-0.12564411595143615;88;-999;-999;-999;-999
6381;178;1;3;1;1;1;1;4.15;3.47;0.07;52.63;0;-999;65.72;0;3;2;8;1;4;9;20250613;150;114.3;68.35;5.46;77.23;-0.3247260407509926;37;-999;-999;-999;-999
6382;133;1;4;4;3;1;1;5.04;3.88;-0.23;53.9;0;-999;81.15;0;1;4;6;2;3;1;20251108;45;114.3;71.65;5.54;81.74;0.24909833073007964;82;-999;-999;-999;-999
6383;176;2;4;2;1;4;4;5.86;3.59;0.25;55.35;0;-999;65.24;0;2;3;8;1;3;6;20250803;137;114.3;61.94;5.17;70.25;-1.4118694928426847;0;-999;-999;-999;-999
6384;161;1;1;1;1;2;4;4.23;3.98;-0.77;55.72;0;-999;28.41;0;2;3;1;4;1;6;20250821;21;114.3;61.86;5.04;70.72;-1.142523359290344;0;-999;-999;-999;-999
6385;103;1;3;2;2;1;3;4.48;3.9;0.02;53.97;0;-999;31.62;0;3;2;8;1;3;4;20240417;147;114.3;68.35;5.82;77.56;-0.21152259331595136;44;-999;-999;-999;-999
6386;185;2;1;1;2;2;1;4.94;3.28;0.18;54.0;0;-999;49.2;0;3;1;8;2;4;8;20250326;142;114.3;70.73;6.76;86.21;-0.24470291411587766;60;-999;-999;-999;-999
6387;170;3;4;2;1;3;1;5.81;4.0;0.16;54.05;0;-999;50.04;0;1;3;1;4;1;3;20250922;5;114.3;62.03;5.06;70.27;-1.1132466056433508;0;-999;-999;-999;-999
6388;120;1;2;2;2;1;3;5.42;3.04;-0.12;54.66;0;-999;65.57;0;3;1;7;1;2;8;20250210;107;114.3;77.64;5.54;88.19;1.5860700806094512;132;-999;-999;-999;-999
6389;175;2;4;1;1;1;2;5.61;3.47;-0.13;55.38;0;-999;73.09;0;3;2;6;1;3;9;20250624;78;114.3;65.28;6.31;78.78;-1.2869553439488457;23;-999;-999;-999;-999
6390;142;2;3;4;4;3;4;4.74;3.24;-0.26;54.6;0;-999;28.25;0;2;1;1;4;1;6;20240326;23;114.3;71.02;6.82;87.19;-0.2759314513393367;66;-999;-999;-999;-999
6391;109;2;3;1;1;2;4;5.28;4.33;-0.19;54.47;0;-999;28.77;0;2;2;1;4;1;7;20240514;20;114.3;68.23;5.67;79.27;-0.4613508911036295;39;-999;-999;-999;-999
6392;163;1;1;3;3;1;2;3.83;4.03;-0.14;54.46;0;-999;64.42;0;3;1;1;4;1;4;20250128;30;114.3;77.55;5.56;86.98;1.5119023047037325;132;-999;-999;-999;-999
6393;135;2;4;1;1;3;3;5.02;3.33;-0.41;54.88;0;-999;23.83;0;3;3;6;1;3;4;20250706;73;114.3;61.97;5.06;69.92;-1.1132466056433508;0;-999;-999;-999;-999
6394;135;2;3;1;1;3;1;5.73;2.95;0.2;53.97;0;-999;28.58;0;1;3;7;2;4;2;20250710;91;114.3;61.67;5.21;70.1;-1.35721955270163;0;-999;-999;-999;-999
6398;168;3;1;1;1;1;2;4.36;3.1;0.19;53.86;0;-999;25.89;0;1;2;8;2;3;3;20250620;120;114.3;68.28;5.69;77.85;-0.2934975035275335;43;-999;-999;-999;-999
6399;100;2;3;3;3;3;3;6.37;3.92;0.26;55.3;0;-999;42.1;0;2;4;1;4;1;5;20251107;15;114.3;71.81;5.49;81.33;0.4833123599060282;80;-999;-999;-999;-999
6400;110;2;1;1;1;1;1;4.32;4.34;-0.06;53.62;0;-999;31.53;0;3;4;6;2;2;9;20251101;76;114.3;71.75;5.58;82.02;0.21591800993015473;83;-999;-999;-999;-999
6401;151;1;2;3;3;1;1;4.88;2.99;-0.35;54.37;0;-999;80.26;0;3;1;7;1;2;9;20250102;115;114.3;77.79;5.82;87.82;1.3616149693158333;132;-999;-999;-999;-999
6402;190;4;2;1;1;1;4;3.76;3.94;-0.74;54.31;0;-999;36.73;0;1;4;8;1;3;1;20251201;118;114.3;72.0;5.54;81.77;0.3681571288945198;82;-999;-999;-999;-999
6403;152;3;4;2;1;4;2;4.46;3.79;0.2;54.78;0;-999;65.84;0;2;4;8;1;2;7;20251004;134;114.3;71.77;5.49;80.69;0.3271696737887301;79;-999;-999;-999;-999
6404;170;1;1;1;2;3;2;2.73;2.77;0.19;53.84;0;-999;74.61;0;3;3;1;4;1;4;20240809;29;114.3;62.09;5.16;70.56;-1.3455088512428321;0;-999;-999;-999;-999
6405;149;1;1;3;4;1;1;4.17;2.68;0.05;53.33;0;-999;78.14;0;3;2;8;2;2;9;20250423;149;114.3;68.54;5.58;78.01;-0.1334512502573023;43;-999;-999;-999;-999
6406;134;4;4;4;4;4;4;4.45;4.04;0.49;56.16;0;-999;84.12;0;2;2;1;4;1;6;20250524;23;114.3;68.55;5.63;78.13;-0.09636736230444291;44;-999;-999;-999;-999
6407;157;2;2;2;2;1;3;5.66;3.91;0.22;54.18;0;-999;26.2;0;1;1;6;1;4;2;20250108;55;114.3;77.71;5.57;88.09;1.6231539685623093;127;-999;-999;-999;-999
6408;187;3;3;3;3;2;2;4.88;3.53;-0.09;54.15;0;-999;31.71;0;2;1;1;4;1;7;20250105;18;114.3;77.74;5.55;87.28;1.234749036845527;127;-999;-999;-999;-999
6410;114;2;3;2;2;2;2;3.6;3.08;-0.28;54.84;0;-999;45.85;0;3;4;8;2;3;9;20251011;151;114.3;71.99;5.62;81.33;0.5223480314353535;81;-999;-999;-999;-999
6411;127;3;4;1;1;4;3;5.31;3.29;-0.63;53.67;0;-999;25.39;0;2;3;6;1;3;6;20250810;67;114.3;62.02;5.03;69.51;-1.4996997537836658;0;-999;-999;-999;-999
6412;133;2;3;3;3;2;1;4.37;3.45;-0.37;55.28;0;-999;48.32;0;3;3;8;1;3;8;20250812;143;114.3;61.87;5.08;70.73;-1.4587122986778747;0;-999;-999;-999;-999
6414;129;1;4;1;1;2;1;4.24;3.88;-0.27;53.86;0;-999;36.93;0;2;3;1;4;1;6;20250711;21;114.3;61.95;5.12;70.01;-1.2850035603723797;0;-999;-999;-999;-999
6415;134;4;3;1;1;1;4;4.71;3.5;-0.01;54.89;0;-999;52.42;0;2;1;1;4;1;7;20240127;17;114.3;77.57;5.65;86.53;1.4826255510567408;128;-999;-999;-999;-999
6416;115;4;3;2;2;4;4;5.27;3.27;-0.33;55.5;0;-999;34.98;0;2;3;6;1;2;6;20250702;67;114.3;62.14;5.12;70.47;-1.2869553439488457;0;-999;-999;-999;-999
6417;187;3;4;1;1;3;4;3.79;3.54;-0.43;54.76;0;-999;46.08;0;1;2;8;1;4;3;20240525;121;114.3;68.66;5.56;78.84;0.11442526395390998;43;-999;-999;-999;-999
6418;109;2;4;2;1;3;4;5.4;4.0;-0.28;55.03;0;-999;36.94;0;2;3;1;4;1;5;20250803;14;114.3;61.92;5.14;71.04;-1.2459678888430545;0;-999;-999;-999;-999
6420;169;2;2;1;1;3;2;4.75;3.49;-0.18;54.19;0;-999;45.3;0;3;4;7;1;4;9;20241007;113;114.3;71.7;5.5;83.46;0.3252178902122629;78;-999;-999;-999;-999
6421;163;2;1;2;3;3;3;3.09;2.87;0.26;54.41;0;-999;44.49;0;1;1;6;1;4;2;20250227;55;114.3;77.86;5.69;88.65;1.5099505211272681;133;-999;-999;-999;-999
6422;142;1;4;2;2;3;1;3.91;3.23;0.01;53.82;0;-999;28.91;0;1;3;7;2;2;2;20250827;91;114.3;61.71;5.14;72.35;-1.3318463662075684;0;-999;-999;-999;-999
6423;163;2;2;4;4;1;1;4.46;3.53;0.04;54.47;0;-999;33.75;0;1;3;6;1;3;2;20250704;52;114.3;61.96;5.08;71.46;-1.136668008560945;0;-999;-999;-999;-999
6424;131;1;3;4;3;3;3;4.79;4.22;-0.03;55.38;0;-999;74.55;0;1;2;7;2;2;1;20250608;82;114.3;68.74;5.58;78.52;-0.08075309369271338;46;-999;-999;-999;-999
6425;172;1;2;1;1;2;4;4.71;2.76;-0.66;54.84;0;-999;57.36;0;1;4;6;1;3;2;20251125;52;114.3;71.82;5.55;81.84;0.23933941284774904;84;-999;-999;-999;-999
6426;119;2;4;4;3;2;1;3.83;3.04;-0.53;52.9;0;-999;42.65;0;3;3;8;2;2;9;20240808;149;114.3;61.86;5.14;71.51;-1.236208970960724;0;-999;-999;-999;-999
6427;106;3;3;2;1;3;1;3.14;3.5;-0.15;54.26;0;-999;21.44;0;1;2;7;2;4;3;20250602;85;114.3;68.59;5.47;77.72;-0.20761902616301828;48;-999;-999;-999;-999
6428;178;1;1;2;3;2;4;3.35;3.96;0.06;54.79;0;-999;54.61;0;1;2;1;4;1;2;20250415;11;114.3;68.44;5.46;78.2;-0.32277425717452674;41;-999;-999;-999;-999
6429;193;1;1;3;4;2;3;5.1;3.35;-0.31;54.71;0;-999;28.62;0;1;4;7;1;3;3;20241225;84;114.3;75.59;6.03;87.33;0.6745871503997185;110;-999;-999;-999;-999
6430;196;2;3;2;2;3;3;4.77;4.66;-0.29;54.5;0;-999;62.52;0;1;4;1;4;1;1;20241017;1;114.3;71.89;5.68;81.63;0.36230177816512227;83;-999;-999;-999;-999
6431;110;2;3;3;3;2;4;3.17;2.7;-0.64;55.31;0;-999;56.62;0;1;1;7;2;4;3;20250307;85;114.3;77.55;6.01;87.42;0.9634511197167218;127;-999;-999;-999;-999
6433;132;2;2;2;2;2;4;4.03;3.12;-0.36;54.26;0;-999;28.0;0;1;2;6;1;2;1;20250610;47;114.3;68.43;5.51;77.79;-0.053428123622186005;41;-999;-999;-999;-999
6434;132;1;4;2;1;2;1;3.85;4.86;0.0;54.1;0;-999;58.81;0;3;1;8;1;3;8;20250206;142;114.3;77.72;5.84;87.89;1.4318791780686175;128;-999;-999;-999;-999
6435;107;3;3;2;1;4;1;4.06;3.51;0.28;53.42;0;-999;41.78;0;1;4;1;4;1;3;20241224;8;114.3;74.81;6.37;87.73;0.4735534420236976;108;-999;-999;-999;-999
6436;161;1;4;1;1;3;2;5.38;3.51;-0.16;53.64;0;-999;37.46;0;1;2;6;1;4;3;20240424;49;114.3;68.56;5.58;77.12;-0.17248692178662614;45;-999;-999;-999;-999
6438;149;2;2;4;4;4;2;3.93;2.8;0.26;55.06;0;-999;21.43;0;3;1;6;2;3;8;20250109;70;114.3;77.8;5.56;87.45;1.6094914835270442;137;-999;-999;-999;-999
6439;177;1;4;1;1;2;4;5.97;2.77;-0.44;55.27;0;-999;39.3;0;1;4;8;2;3;1;20251121;117;114.3;71.97;5.54;82.54;-0.07099417581038277;80;-999;-999;-999;-999
6440;197;1;3;3;3;2;1;3.42;4.02;0.52;54.35;0;-999;40.48;0;1;3;7;1;4;1;20240807;80;114.3;61.94;5.18;70.09;-1.2947624782547105;0;-999;-999;-999;-999
6441;106;2;1;1;2;3;4;4.66;3.11;-0.05;55.17;0;-999;72.01;0;1;3;7;2;3;1;20250802;80;114.3;61.82;5.15;70.23;-1.1757036800902703;0;-999;-999;-999;-999
6442;103;1;3;4;4;2;3;4.5;3.89;-0.7;55.11;0;-999;35.68;0;1;2;8;1;4;3;20250607;122;114.3;68.73;5.62;77.77;-0.05733169077511908;45;-999;-999;-999;-999
6445;197;2;4;1;1;3;4;3.95;3.15;-0.42;54.64;0;-999;25.04;0;3;2;6;1;4;9;20250501;79;114.3;68.47;5.62;78.37;-0.15492086959843077;44;-999;-999;-999;-999
6446;127;2;2;4;4;3;2;3.58;3.48;-0.31;54.94;0;-999;35.13;0;1;2;1;4;1;2;20250426;9;114.3;68.44;5.59;78.78;-0.393038465927311;43;-999;-999;-999;-999
6447;119;4;4;4;3;4;3;4.91;3.69;0.31;55.37;0;-999;79.66;0;2;2;7;1;4;6;20250519;101;114.3;68.48;5.35;78.49;-0.32277425717452674;35;-999;-999;-999;-999
6448;183;4;4;1;1;2;1;5.14;3.64;-0.42;54.36;0;-999;23.54;0;3;3;8;1;3;8;20250713;142;114.3;62.0;5.23;70.94;-1.528976507430659;0;-999;-999;-999;-999
6449;138;2;4;4;3;2;4;4.44;4.29;-0.17;55.23;0;-999;48.14;0;2;1;1;4;1;6;20250101;21;114.3;77.65;5.67;87.64;1.3752774543510957;129;-999;-999;-999;-999
6451;132;2;2;2;3;2;1;4.73;2.07;0.19;54.15;0;-999;79.93;0;1;2;1;4;1;2;20250616;12;114.3;68.5;5.75;78.34;-0.4906276447506227;47;-999;-999;-999;-999
6452;159;4;1;2;2;1;4;4.45;3.02;-0.5;54.23;0;-999;29.86;0;3;2;7;1;4;8;20240620;107;114.3;68.46;5.55;76.94;-0.5530847191975422;43;-999;-999;-999;-999
6453;103;2;3;3;3;2;2;4.62;3.83;-0.34;54.49;0;-999;20.64;0;1;4;8;1;3;2;20251012;126;114.3;71.89;5.58;82.21;0.25300189788301275;79;-999;-999;-999;-999
6454;123;4;4;4;3;4;2;4.86;4.05;-0.28;54.18;0;-999;44.59;0;2;1;6;1;2;7;20250108;63;114.3;77.58;5.7;90.15;1.465059498868544;128;-999;-999;-999;-999
6455;189;3;1;1;1;3;4;5.3;3.04;-0.46;54.52;0;-999;62.56;0;1;3;1;4;1;1;20250716;1;114.3;62.03;5.08;71.36;-1.2967142618311762;0;-999;-999;-999;-999
6457;170;1;2;2;3;2;2;5.39;3.07;-0.02;54.21;0;-999;48.57;0;2;3;8;1;3;5;20250911;128;114.3;62.09;5.2;70.94;-1.193269732278467;0;-999;-999;-999;-999
6458;132;1;2;1;2;1;3;4.66;3.17;0.17;54.37;0;-999;84.45;0;3;4;7;1;2;9;20251202;113;114.3;72.06;5.61;81.65;0.612130075952799;86;-999;-999;-999;-999
6459;106;3;2;2;3;2;3;3.71;2.77;0.05;53.62;0;-999;27.91;0;1;2;6;1;2;2;20250412;55;114.3;68.43;5.62;78.23;-0.12759589952790337;43;-999;-999;-999;-999
6460;184;3;4;1;1;2;3;4.39;3.94;0.07;54.43;0;-999;27.41;0;1;1;8;1;2;1;20240305;117;114.3;77.71;5.8;88.15;1.2015687160456008;127;-999;-999;-999;-999
6462;104;4;4;4;3;2;2;4.1;4.61;-0.05;54.23;0;-999;43.02;0;2;1;7;1;2;7;20250105;97;114.3;77.81;5.75;87.74;1.5197094390095987;130;-999;-999;-999;-999
6463;167;3;2;3;3;2;1;4.97;3.04;-0.67;54.57;0;-999;63.48;0;1;3;1;4;1;1;20240808;4;114.3;62.02;5.05;71.91;-1.2459678888430545;0;-999;-999;-999;-999
6464;105;3;1;1;1;1;4;3.83;3.53;0.03;54.95;0;-999;35.4;0;1;4;1;4;1;3;20251118;7;114.3;71.81;5.64;81.42;0.31545897232993225;84;-999;-999;-999;-999
6465;103;3;3;2;2;1;2;4.59;4.12;-0.92;53.71;0;-999;81.79;0;3;2;7;1;3;4;20240625;111;114.3;64.42;6.17;77.1;-1.158137627902075;18;-999;-999;-999;-999
6466;106;4;1;2;2;3;2;3.09;3.05;-0.01;53.79;0;-999;76.64;0;1;2;1;4;1;2;20240526;11;114.3;68.42;5.62;78.71;-0.20176367543361937;37;-999;-999;-999;-999
6467;174;3;4;4;3;3;3;2.98;1.98;-0.15;54.35;0;-999;39.61;0;1;3;7;1;2;2;20250824;88;114.3;61.78;5.02;71.53;-1.2342571873842567;0;-999;-999;-999;-999
6468;179;1;3;1;1;1;1;3.55;3.06;0.12;53.16;0;-999;31.66;0;3;3;1;4;1;8;20250701;25;114.3;61.87;5.18;70.76;-1.5055551045130633;0;-999;-999;-999;-999
6469;157;3;2;3;3;1;3;3.95;3.49;0.13;55.06;0;-999;63.01;0;1;3;1;4;1;3;20250913;6;114.3;61.87;5.11;71.17;-1.2537750231489193;0;-999;-999;-999;-999
6472;186;3;1;1;1;2;1;3.53;3.7;-0.23;52.77;0;-999;65.41;0;1;3;6;1;4;2;20250716;55;114.3;61.93;5.08;70.35;-1.1776554636667362;0;-999;-999;-999;-999
6473;126;1;3;3;2;2;3;4.09;2.63;-0.06;54.86;0;-999;50.56;0;1;1;7;1;2;3;20240315;85;114.3;77.78;5.67;88.12;1.5626486776918556;131;-999;-999;-999;-999
6474;140;3;1;1;2;3;4;3.66;2.69;-0.39;53.97;0;-999;75.22;0;1;2;1;4;1;1;20250610;3;114.3;68.51;5.45;79.26;-0.3910866823508452;41;-999;-999;-999;-999
6475;184;2;1;2;3;2;1;4.87;3.92;-0.7;54.25;0;-999;52.6;0;1;1;8;1;4;2;20240323;127;114.3;74.2;7.13;87.7;-0.06709060865744969;98;-999;-999;-999;-999
6476;176;3;2;2;2;1;1;4.35;3.71;-0.54;54.2;0;-999;26.1;0;3;2;8;1;2;8;20240507;140;114.3;68.4;5.55;78.19;-0.3208224735980595;44;-999;-999;-999;-999
6478;118;4;2;3;3;1;4;5.63;3.42;0.28;54.39;0;-999;72.33;0;1;4;1;4;1;3;20251212;7;114.3;72.14;5.45;82.09;0.26666438291827643;83;-999;-999;-999;-999
6479;128;1;2;3;3;3;4;3.92;3.33;-0.09;53.56;0;-999;35.97;0;3;3;1;4;1;8;20250824;28;114.3;62.13;5.0;69.99;-1.564108611807051;0;-999;-999;-999;-999
6480;154;3;3;2;2;2;2;4.64;3.53;-0.21;54.41;0;-999;82.27;0;1;4;7;1;2;3;20241109;84;114.3;71.78;5.75;81.67;0.22177336065955228;84;-999;-999;-999;-999
6482;143;3;3;3;2;2;3;4.56;3.86;-0.63;55.2;0;-999;58.48;0;3;2;1;4;1;9;20240606;34;114.3;68.33;5.62;77.92;-0.12954768310436923;49;-999;-999;-999;-999
6483;111;3;3;3;3;4;3;5.28;4.14;0.07;54.87;0;-999;36.97;0;2;3;1;4;1;7;20250717;18;114.3;61.93;5.17;71.13;-1.1639929786314724;0;-999;-999;-999;-999
6486;152;3;1;3;4;2;4;4.81;2.95;0.26;54.49;0;-999;48.6;0;1;3;1;4;1;3;20250818;7;114.3;61.97;5.19;70.49;-1.4294355450308802;0;-999;-999;-999;-999
6487;128;4;4;4;3;2;4;4.94;3.37;0.49;55.29;0;-999;44.05;0;2;3;1;4;1;6;20250815;22;114.3;61.97;5.17;69.92;-1.1971732994313988;0;-999;-999;-999;-999
6488;175;2;1;2;3;1;1;2.92;3.62;-0.67;54.05;0;-999;30.09;0;3;2;6;2;3;9;20250425;76;114.3;68.52;5.48;77.6;-0.06709060865744969;41;-999;-999;-999;-999
6490;116;1;3;4;4;1;3;4.97;3.65;0.01;56.06;0;-999;47.85;0;3;2;1;4;1;8;20240524;27;114.3;68.54;5.47;77.63;-0.26226896630407304;42;-999;-999;-999;-999
6491;172;4;3;3;3;4;1;4.84;4.1;0.03;54.53;0;-999;59.7;0;1;2;1;4;1;1;20250401;1;114.3;68.38;5.69;78.86;-0.29544928710399937;41;-999;-999;-999;-999
6493;125;4;2;4;4;4;1;2.9;3.58;-0.4;53.93;0;-999;34.12;0;2;3;8;2;4;5;20250825;131;114.3;61.96;5.18;69.94;-1.5133622388189294;0;-999;-999;-999;-999
6494;165;2;2;3;3;1;4;2.63;3.21;-0.04;53.86;0;-999;28.41;0;3;2;7;1;2;4;20240608;108;114.3;68.55;5.59;78.51;-0.039765638586922315;45;-999;-999;-999;-999
6495;144;2;1;1;3;1;3;3.64;2.97;-0.43;54.08;0;-999;66.94;0;3;2;1;4;1;8;20240524;27;114.3;68.54;5.47;77.63;-0.26226896630407304;42;-999;-999;-999;-999
6496;161;2;4;1;1;3;1;4.76;3.62;0.07;53.54;0;-999;26.09;0;1;1;1;4;1;2;20250122;10;114.3;77.44;5.81;87.24;1.4123613423039565;127;-999;-999;-999;-999
6497;122;1;2;1;1;3;1;5.11;3.8;0.02;53.78;0;-999;72.3;0;1;1;7;1;4;3;20250327;84;114.3;69.59;6.37;88.01;-0.17443870536309197;54;-999;-999;-999;-999
6498;162;2;2;4;4;2;1;3.79;4.02;0.04;54.39;0;-999;81.68;0;3;4;7;1;4;4;20241107;110;114.3;71.79;5.54;81.39;0.6082265087998673;78;-999;-999;-999;-999
6499;186;1;2;3;3;2;3;3.57;3.06;0.04;54.2;0;-999;34.48;0;1;1;6;1;4;2;20250322;54;114.3;75.36;6.98;87.28;-0.08660844442211231;104;-999;-999;-999;-999
6500;192;1;4;4;3;1;1;4.37;3.69;0.41;54.52;0;-999;77.68;0;3;4;1;4;1;8;20251125;26;114.3;71.81;5.55;82.65;0.47550522560016345;81;-999;-999;-999;-999
6501;108;3;4;1;1;3;1;3.52;3.0;-0.07;53.6;0;-999;44.65;0;1;3;1;4;1;2;20240905;10;114.3;61.94;5.1;70.17;-1.1600894114785407;0;-999;-999;-999;-999
6503;190;2;4;4;4;1;3;3.03;2.88;0.09;54.44;0;-999;77.95;0;1;3;1;4;1;1;20240814;4;114.3;62.0;5.0;71.5;-1.2459678888430545;0;-999;-999;-999;-999
6505;166;2;4;2;2;2;2;4.93;3.44;-0.16;54.76;0;-999;83.09;0;1;3;8;1;4;1;20250704;118;114.3;61.89;5.26;70.75;-1.3045213961370425;0;-999;-999;-999;-999
6506;196;3;3;3;3;2;1;4.93;3.62;0.12;53.74;0;-999;24.13;0;1;1;7;2;4;1;20240322;81;114.3;75.45;6.9;87.22;-0.10222271303384184;105;-999;-999;-999;-999
6507;160;1;1;1;1;2;1;4.73;3.25;-0.06;53.74;0;-999;67.65;0;3;3;1;4;1;4;20240702;32;114.3;62.15;4.97;70.31;-1.185462597972601;0;-999;-999;-999;-999
6508;126;2;3;3;2;3;2;3.44;3.09;0.23;54.15;0;-999;35.21;0;1;2;7;1;2;3;20250406;86;114.3;68.62;5.5;78.21;-0.23494399623354567;46;-999;-999;-999;-999
6509;124;1;3;3;3;2;3;5.67;3.77;0.07;54.2;0;-999;25.02;0;1;1;6;2;4;2;20240107;53;114.3;77.7;5.66;87.33;1.3420971335511722;126;-999;-999;-999;-999
6511;165;2;1;3;4;2;2;4.58;3.99;0.34;54.18;0;-999;75.66;0;3;3;8;1;4;4;20250704;147;114.3;61.92;5.12;70.82;-1.5621568282305853;0;-999;-999;-999;-999
6514;113;3;1;3;4;2;1;5.83;3.34;0.07;54.61;0;-999;35.36;0;3;2;7;1;3;4;20250522;109;114.3;68.56;5.49;78.83;-0.05147634004572016;39;-999;-999;-999;-999
6515;171;3;2;3;3;2;2;3.38;3.05;0.43;54.74;0;-999;70.02;0;1;1;8;1;4;3;20250217;122;114.3;77.69;5.58;88.08;1.4318791780686175;134;-999;-999;-999;-999
6517;148;1;2;2;3;1;1;5.72;3.25;-0.63;54.36;0;-999;31.62;0;3;3;7;2;2;4;20240909;109;114.3;62.06;5.03;70.72;-1.230353620231325;0;-999;-999;-999;-999
6518;140;3;3;2;1;1;3;5.55;3.63;-0.11;54.49;0;-999;75.92;0;1;4;1;4;1;1;20251012;3;114.3;71.92;5.69;83.5;0.32912145736519594;78;-999;-999;-999;-999
6519;179;2;3;4;4;3;4;4.2;3.11;0.12;55.07;0;-999;59.69;0;1;2;6;1;3;3;20250420;48;114.3;68.51;5.65;77.58;-0.2837385856452015;44;-999;-999;-999;-999
