ID_Animal;GC;PN_kg;PD_kg;PS_kg;GPD_g-dia;PE_cm;AOL_cm2;EGS_mm;MAR_%;CAR_kg-dia;PREC_SEX;IPP_dias;PROB_3P_%;STAY_%;Sexo;Geracao;Raca;Data_Nascimento
6131;138.0;32.0;196.0;359.0;472.46376811594206;37.0;85.29;4.75;3.46;-0.19;0.0;;79.17;0.0;M;1;Nelore;2020-01-01
6132;118.0;36.0;214.0;354.0;405.7971014492754;39.0;83.69;2.62;3.19;-0.46;0.0;;70.05;0.0;M;1;Nelore;2020-01-01
6133;177.0;33.0;185.0;470.0;826.0869565217391;39.0;84.84;5.25;3.44;-0.46;0.0;;48.59;0.0;M;1;Nelore;2020-01-01
6134;196.0;33.0;219.0;401.0;527.536231884058;38.0;68.77;2.81;1.76;0.22;0.0;;80.25;0.0;M;1;Nelore;2020-01-01
6135;195.0;34.0;246.0;441.0;565.2173913043478;43.0;99.31;5.15;3.74;0.14;0.0;;54.07;0.0;M;1;Nelore;2020-01-01
6136;142.0;37.0;215.0;414.0;576.8115942028985;36.0;71.8;4.27;3.27;-0.43;0.0;;23.8;0.0;M;1;Nelore;2020-01-01
6137;130.0;36.0;191.0;411.0;637.6811594202898;39.0;72.06;4.72;4.07;0.15;0.0;;35.05;0.0;M;1;Nelore;2020-01-01
6138;147.0;39.0;208.0;580.0;1078.2608695652175;41.0;81.14;3.08;2.73;-0.09;0.0;;53.49;0.0;M;1;Nelore;2020-01-01
6139;150.0;34.0;196.0;436.0;695.6521739130435;38.0;79.87;4.55;3.18;-0.2;0.0;;69.64;0.0;M;1;Nelore;2020-01-01
6140;159.0;34.0;226.0;460.0;678.2608695652174;34.0;81.37;4.86;3.81;-0.67;0.0;;43.08;0.0;M;1;Nelore;2020-01-01
6141;134.0;35.0;222.0;474.0;730.4347826086956;36.0;83.28;3.96;3.43;-0.11;0.0;;35.73;0.0;M;1;Nelore;2020-01-01
6142;103.0;31.0;205.0;439.0;678.2608695652174;37.0;88.56;4.45;3.54;-0.13;0.0;;22.81;0.0;M;1;Nelore;2020-01-01
6143;166.0;33.0;202.0;467.0;768.1159420289855;37.0;79.91;5.1;2.98;0.02;0.0;;42.3;0.0;M;1;Nelore;2020-01-01
6144;171.0;36.0;202.0;431.0;663.768115942029;37.0;80.21;4.28;3.13;-0.43;0.0;;60.03;0.0;M;1;Nelore;2020-01-01
6145;126.0;31.0;191.0;392.0;582.6086956521739;38.0;96.36;4.58;2.62;-0.56;0.0;;63.79;0.0;M;1;Nelore;2020-01-01
6146;199.0;39.0;227.0;394.0;484.05797101449275;37.0;83.52;5.54;2.53;0.42;0.0;;21.05;0.0;M;1;Nelore;2020-01-01
6147;183.0;33.0;222.0;517.0;855.072463768116;40.0;80.74;4.17;3.77;-0.16;0.0;;55.34;0.0;M;1;Nelore;2020-01-01
6148;154.0;36.0;207.0;466.0;750.7246376811594;35.0;80.6;4.77;2.94;0.49;0.0;;44.9;0.0;M;1;Nelore;2020-01-01
6149;146.0;36.0;230.0;478.0;718.8405797101449;40.0;83.09;4.56;3.59;0.54;0.0;;31.06;0.0;M;1;Nelore;2020-01-01
6150;112.0;35.0;242.0;377.0;391.304347826087;36.0;85.71;3.8;3.14;0.25;0.0;;43.21;0.0;M;1;Nelore;2020-01-01
6151;159.0;33.0;203.0;409.0;597.1014492753624;36.0;84.32;4.02;3.27;-0.47;0.0;;81.37;0.0;M;1;Nelore;2020-01-01
6152;142.0;31.0;202.0;484.0;817.3913043478261;36.0;64.88;4.44;4.02;-0.66;0.0;;38.78;0.0;M;1;Nelore;2020-01-01
6153;119.0;35.0;205.0;427.0;643.4782608695651;37.0;73.86;3.72;4.23;0.1;0.0;;43.14;0.0;M;1;Nelore;2020-01-01
6154;126.0;35.0;222.0;398.0;510.1449275362319;39.0;84.25;5.15;3.49;0.44;0.0;;82.93;0.0;M;1;Nelore;2020-01-01
6155;198.0;33.0;200.0;479.0;808.695652173913;33.0;84.76;4.09;3.81;-0.28;0.0;;24.86;0.0;M;1;Nelore;2020-01-01
6156;149.0;37.0;189.0;418.0;663.768115942029;40.0;74.91;2.73;4.05;-0.29;0.0;;37.35;0.0;M;1;Nelore;2020-01-01
6157;118.0;35.0;218.0;461.0;704.3478260869566;39.0;90.86;4.01;3.39;0.28;0.0;;32.43;0.0;M;1;Nelore;2020-01-01
6158;126.0;37.0;213.0;497.0;823.1884057971014;42.0;102.14;5.62;4.1;0.06;0.0;;24.68;0.0;M;1;Nelore;2020-01-01
6159;160.0;30.0;189.0;394.0;594.2028985507246;39.0;70.24;3.93;3.63;0.15;0.0;;27.09;0.0;M;1;Nelore;2020-01-01
6160;111.0;33.0;209.0;401.0;556.5217391304348;42.0;95.61;4.15;2.93;-0.8;0.0;;55.74;0.0;M;1;Nelore;2020-01-01
6161;106.0;32.0;229.0;431.0;585.5072463768116;38.0;86.81;5.27;3.57;-0.54;0.0;;58.13;0.0;M;1;Nelore;2020-01-01
6162;172.0;34.0;209.0;338.0;373.9130434782609;39.0;79.85;3.49;3.13;-0.36;0.0;;26.53;0.0;M;1;Nelore;2020-01-01
6163;175.0;35.0;204.0;418.0;620.2898550724639;42.0;91.11;3.66;4.16;0.03;0.0;;34.99;0.0;M;1;Nelore;2020-01-01
6164;103.0;37.0;220.0;454.0;678.2608695652174;38.0;79.66;3.97;3.58;0.12;0.0;;37.7;0.0;M;1;Nelore;2020-01-01
6165;188.0;34.0;194.0;467.0;791.304347826087;38.0;89.86;4.07;2.83;0.04;0.0;;50.48;0.0;M;1;Nelore;2020-01-01
6166;199.0;34.0;184.0;427.0;704.3478260869566;39.0;90.11;3.74;3.92;0.16;0.0;;50.7;0.0;M;1;Nelore;2020-01-01
6167;102.0;33.0;208.0;444.0;684.0579710144928;37.0;84.23;4.65;3.95;-0.4;0.0;;48.37;0.0;M;1;Nelore;2020-01-01
6168;121.0;33.0;202.0;426.0;649.2753623188405;36.0;87.15;4.04;3.55;0.32;0.0;;72.0;0.0;M;1;Nelore;2020-01-01
6169;189.0;33.0;209.0;369.0;463.768115942029;37.0;81.81;4.02;3.31;-0.51;0.0;;39.17;0.0;M;1;Nelore;2020-01-01
6170;139.0;35.0;214.0;388.0;504.3478260869565;38.0;89.83;4.12;3.07;-0.42;0.0;;70.0;0.0;M;1;Nelore;2020-01-01
6171;134.0;37.0;223.0;444.0;640.5797101449275;43.0;90.43;3.78;3.41;-0.39;0.0;;69.04;0.0;M;1;Nelore;2020-01-01
6172;135.0;34.0;213.0;475.0;759.4202898550725;41.0;89.52;4.74;3.79;-0.49;0.0;;61.45;0.0;M;1;Nelore;2020-01-01
6173;169.0;31.0;223.0;406.0;530.4347826086957;40.0;92.66;3.8;3.6;-0.65;0.0;;33.12;0.0;M;1;Nelore;2020-01-01
6174;160.0;37.0;208.0;436.0;660.8695652173913;38.0;99.65;4.59;4.31;-0.14;0.0;;77.87;0.0;M;1;Nelore;2020-01-01
6175;150.0;36.0;205.0;379.0;504.3478260869565;39.0;85.27;5.03;3.28;0.14;0.0;;44.74;0.0;M;1;Nelore;2020-01-01
6176;181.0;35.0;221.0;526.0;884.0579710144928;39.0;98.88;4.69;3.02;-0.64;0.0;;31.46;0.0;M;1;Nelore;2020-01-01
6177;165.0;37.0;233.0;482.0;721.7391304347826;41.0;95.45;5.58;4.02;-0.71;0.0;;58.08;0.0;M;1;Nelore;2020-01-01
6178;160.0;36.0;215.0;349.0;388.4057971014493;41.0;99.97;4.65;2.23;-0.38;0.0;;40.88;0.0;M;1;Nelore;2020-01-01
6179;132.0;35.0;224.0;420.0;568.1159420289855;39.0;85.94;4.26;3.39;-0.07;0.0;;58.36;0.0;M;1;Nelore;2020-01-01
6180;104.0;37.0;214.0;447.0;675.3623188405797;39.0;78.83;5.96;3.23;0.35;0.0;;54.78;0.0;M;1;Nelore;2020-01-01
6181;138.0;34.0;208.0;399.0;553.623188405797;38.0;94.18;4.6;2.93;-0.22;0.0;;39.92;0.0;M;1;Nelore;2020-01-01
6182;111.0;38.0;218.0;469.0;727.5362318840579;42.0;78.62;4.54;3.39;-0.15;0.0;;53.36;0.0;M;1;Nelore;2020-01-01
6183;152.0;37.0;219.0;503.0;823.1884057971014;39.0;78.44;4.04;3.4;-0.42;0.0;;70.8;0.0;M;1;Nelore;2020-01-01
6184;108.0;33.0;212.0;404.0;556.5217391304348;39.0;81.03;3.62;3.7;-0.57;0.0;;65.29;0.0;M;1;Nelore;2020-01-01
6185;128.0;32.0;207.0;419.0;614.4927536231885;38.0;77.04;4.97;3.33;0.19;0.0;;64.68;0.0;M;1;Nelore;2020-01-01
6186;184.0;35.0;212.0;497.0;826.0869565217391;38.0;96.05;4.23;2.82;-0.47;0.0;;74.97;0.0;M;1;Nelore;2020-01-01
6187;137.0;43.0;197.0;520.0;936.231884057971;42.0;99.37;4.03;4.1;-0.2;0.0;;81.04;0.0;M;1;Nelore;2020-01-01
6188;166.0;32.0;193.0;438.0;710.1449275362319;43.0;87.75;4.24;3.25;-0.38;0.0;;35.86;0.0;M;1;Nelore;2020-01-01
6189;130.0;36.0;187.0;451.0;765.2173913043479;38.0;75.43;3.93;4.3;0.09;0.0;;39.1;0.0;M;1;Nelore;2020-01-01
6190;114.0;32.0;226.0;446.0;637.6811594202898;40.0;77.98;3.29;3.13;-0.13;0.0;;43.23;0.0;M;1;Nelore;2020-01-01
6191;146.0;34.0;204.0;381.0;513.0434782608696;41.0;78.14;3.66;2.68;-0.3;0.0;;48.03;0.0;M;1;Nelore;2020-01-01
6192;139.0;39.0;201.0;466.0;768.1159420289855;42.0;93.99;4.07;4.4;-0.1;0.0;;42.94;0.0;M;1;Nelore;2020-01-01
6193;104.0;34.0;210.0;426.0;626.0869565217391;35.0;70.71;4.08;3.19;-0.1;0.0;;33.3;0.0;M;1;Nelore;2020-01-01
6194;164.0;38.0;198.0;440.0;701.4492753623189;42.0;93.94;4.54;3.14;-0.11;0.0;;36.27;0.0;M;1;Nelore;2020-01-01
6195;131.0;31.0;199.0;448.0;721.7391304347826;42.0;77.49;3.63;3.72;-0.37;0.0;;42.38;0.0;M;1;Nelore;2020-01-01
6196;141.0;35.0;223.0;480.0;744.927536231884;39.0;90.9;3.48;3.37;-0.74;0.0;;32.72;0.0;M;1;Nelore;2020-01-01
6197;149.0;35.0;204.0;416.0;614.4927536231885;38.0;82.23;4.99;3.87;-0.13;0.0;;46.44;0.0;M;1;Nelore;2020-01-01
6198;138.0;35.0;229.0;463.0;678.2608695652174;40.0;76.23;3.96;3.63;0.13;0.0;;60.04;0.0;M;1;Nelore;2020-01-01
6199;159.0;33.0;216.0;370.0;446.3768115942029;36.0;98.13;5.19;3.9;-0.09;0.0;;80.39;0.0;M;1;Nelore;2020-01-01
6200;199.0;36.0;227.0;496.0;779.7101449275362;42.0;77.49;4.7;3.25;-0.66;0.0;;49.09;0.0;M;1;Nelore;2020-01-01
6201;164.0;35.0;226.0;504.0;805.7971014492754;40.0;85.87;4.86;3.27;-0.11;0.0;;20.39;0.0;M;1;Nelore;2020-01-01
6202;169.0;31.0;183.0;438.0;739.1304347826086;38.0;88.49;3.98;3.24;0.32;0.0;;61.19;0.0;M;1;Nelore;2020-01-01
6203;164.0;35.0;192.0;436.0;707.2463768115942;37.0;72.25;4.22;4.05;0.07;0.0;;65.93;0.0;M;1;Nelore;2020-01-01
6204;164.0;37.0;201.0;470.0;779.7101449275362;41.0;81.87;3.36;3.48;-0.01;0.0;;80.5;0.0;M;1;Nelore;2020-01-01
6205;147.0;37.0;205.0;405.0;579.7101449275362;37.0;76.52;3.76;3.37;-0.11;0.0;;74.58;0.0;M;1;Nelore;2020-01-01
6206;144.0;35.0;203.0;435.0;672.463768115942;39.0;100.72;4.14;4.73;-0.3;0.0;;58.86;0.0;M;1;Nelore;2020-01-01
6207;117.0;34.0;200.0;479.0;808.695652173913;40.0;80.2;6.34;2.56;0.25;0.0;;22.05;0.0;M;1;Nelore;2020-01-01
6208;133.0;37.0;190.0;480.0;840.5797101449275;38.0;87.81;4.72;3.79;0.32;0.0;;69.3;0.0;M;1;Nelore;2020-01-01
6209;158.0;35.0;198.0;473.0;797.1014492753623;39.0;88.14;4.64;3.66;-0.01;0.0;;43.86;0.0;M;1;Nelore;2020-01-01
6210;115.0;35.0;174.0;405.0;669.5652173913044;38.0;83.46;4.13;3.65;0.34;0.0;;29.64;0.0;M;1;Nelore;2020-01-01
6211;161.0;38.0;234.0;418.0;533.3333333333334;40.0;79.98;4.46;2.94;0.1;0.0;;61.07;0.0;M;1;Nelore;2020-01-01
6212;159.0;37.0;229.0;484.0;739.1304347826086;39.0;89.56;4.94;3.77;-0.17;0.0;;52.96;0.0;M;1;Nelore;2020-01-01
6213;191.0;32.0;197.0;413.0;626.0869565217391;38.0;86.61;4.65;3.52;-0.02;0.0;;81.12;0.0;M;1;Nelore;2020-01-01
6214;174.0;30.0;230.0;377.0;426.0869565217391;37.0;88.27;4.53;4.27;-0.81;0.0;;60.54;0.0;M;1;Nelore;2020-01-01
6215;193.0;38.0;213.0;438.0;652.1739130434783;35.0;79.82;4.47;3.79;-0.15;0.0;;34.71;0.0;M;1;Nelore;2020-01-01
6216;176.0;38.0;204.0;438.0;678.2608695652174;39.0;89.67;4.63;3.14;-0.37;0.0;;71.83;0.0;M;1;Nelore;2020-01-01
6217;148.0;33.0;219.0;370.0;437.6811594202899;37.0;84.86;3.88;4.31;0.06;0.0;;26.35;0.0;M;1;Nelore;2020-01-01
6218;136.0;31.0;213.0;467.0;736.231884057971;39.0;87.51;4.03;3.88;0.6;0.0;;24.61;0.0;M;1;Nelore;2020-01-01
6219;144.0;34.0;202.0;449.0;715.9420289855072;40.0;89.82;5.85;4.06;0.22;0.0;;37.35;0.0;M;1;Nelore;2020-01-01
6220;167.0;34.0;213.0;396.0;530.4347826086957;36.0;79.79;5.78;3.34;-0.38;0.0;;55.98;0.0;M;1;Nelore;2020-01-01
6221;112.0;35.0;222.0;419.0;571.0144927536231;40.0;86.98;4.07;2.49;-0.28;0.0;;41.39;0.0;M;1;Nelore;2020-01-01
6222;154.0;37.0;235.0;462.0;657.9710144927536;39.0;89.09;4.96;3.53;0.37;0.0;;69.86;0.0;M;1;Nelore;2020-01-01
6223;138.0;31.0;223.0;445.0;643.4782608695651;39.0;82.06;5.13;3.58;-0.01;0.0;;58.3;0.0;M;1;Nelore;2020-01-01
6224;152.0;34.0;224.0;425.0;582.6086956521739;36.0;84.48;5.02;2.73;-0.48;0.0;;82.3;0.0;M;1;Nelore;2020-01-01
6225;167.0;33.0;234.0;515.0;814.4927536231884;41.0;86.67;4.38;3.17;0.06;0.0;;33.52;0.0;M;1;Nelore;2020-01-01
6226;119.0;33.0;182.0;387.0;594.2028985507246;37.0;84.49;3.66;3.24;-0.2;0.0;;20.56;0.0;M;1;Nelore;2020-01-01
6227;118.0;39.0;231.0;462.0;669.5652173913044;38.0;92.47;4.75;3.2;-0.08;0.0;;30.86;0.0;M;1;Nelore;2020-01-01
6228;137.0;37.0;221.0;470.0;721.7391304347826;42.0;84.76;6.26;4.36;-0.15;0.0;;49.79;0.0;M;1;Nelore;2020-01-01
6229;138.0;34.0;241.0;449.0;602.8985507246377;37.0;78.47;4.51;3.19;0.06;0.0;;59.52;0.0;M;1;Nelore;2020-01-01
6230;109.0;39.0;234.0;401.0;484.05797101449275;45.0;98.37;3.58;3.6;-0.41;0.0;;32.82;0.0;M;1;Nelore;2020-01-01
6231;151.0;35.0;204.0;438.0;678.2608695652174;40.0;80.36;5.05;3.21;-0.1;0.0;;63.86;0.0;M;1;Nelore;2020-01-01
6232;151.0;37.0;220.0;375.0;449.27536231884056;39.0;88.73;3.63;3.59;0.1;0.0;;71.65;0.0;M;1;Nelore;2020-01-01
6233;141.0;36.0;208.0;459.0;727.5362318840579;39.0;88.58;3.74;3.87;0.23;0.0;;29.68;0.0;M;1;Nelore;2020-01-01
6234;136.0;33.0;188.0;434.0;713.0434782608695;38.0;89.68;4.07;3.14;0.09;0.0;;53.93;0.0;M;1;Nelore;2020-01-01
6235;144.0;39.0;224.0;485.0;756.5217391304348;45.0;79.63;5.46;3.9;-0.43;0.0;;61.09;0.0;M;1;Nelore;2020-01-01
6236;120.0;37.0;184.0;428.0;707.2463768115942;39.0;92.48;3.48;2.62;0.49;0.0;;76.69;0.0;M;1;Nelore;2020-01-01
6237;133.0;34.0;168.0;470.0;875.3623188405797;37.0;91.79;4.61;3.43;-0.14;0.0;;25.2;0.0;M;1;Nelore;2020-01-01
6238;145.0;39.0;217.0;469.0;730.4347826086956;38.0;82.27;4.89;3.79;-0.35;0.0;;44.82;0.0;M;1;Nelore;2020-01-01
6239;123.0;37.0;211.0;424.0;617.3913043478261;40.0;86.81;5.1;4.04;-0.34;0.0;;70.61;0.0;M;1;Nelore;2020-01-01
6240;107.0;37.0;221.0;408.0;542.0289855072464;36.0;72.4;3.95;3.68;0.15;0.0;;62.35;0.0;M;1;Nelore;2020-01-01
6241;129.0;35.0;212.0;395.0;530.4347826086957;39.0;73.86;4.38;4.15;-0.48;0.0;;23.81;0.0;M;1;Nelore;2020-01-01
6242;110.0;38.0;216.0;485.0;779.7101449275362;42.0;80.74;3.38;3.84;-0.51;0.0;;21.9;0.0;M;1;Nelore;2020-01-01
6243;107.0;33.0;235.0;456.0;640.5797101449275;42.0;101.35;5.06;3.38;-0.0;0.0;;56.99;0.0;M;1;Nelore;2020-01-01
6244;131.0;33.0;197.0;453.0;742.0289855072464;42.0;74.71;3.36;3.1;0.17;0.0;;23.49;0.0;M;1;Nelore;2020-01-01
6245;181.0;38.0;228.0;443.0;623.1884057971015;39.0;95.83;6.16;4.2;-0.63;0.0;;33.93;0.0;M;1;Nelore;2020-01-01
6246;158.0;34.0;200.0;422.0;643.4782608695651;36.0;83.81;4.47;3.13;-0.43;0.0;;75.3;0.0;M;1;Nelore;2020-01-01
6247;134.0;41.0;230.0;488.0;747.8260869565217;41.0;95.09;4.24;3.13;-0.61;0.0;;51.02;0.0;M;1;Nelore;2020-01-01
6248;119.0;38.0;214.0;478.0;765.2173913043479;40.0;85.17;4.31;2.96;-0.3;0.0;;56.9;0.0;M;1;Nelore;2020-01-01
6249;196.0;34.0;198.0;418.0;637.6811594202898;35.0;79.48;3.36;4.87;0.13;0.0;;38.61;0.0;M;1;Nelore;2020-01-01
6250;157.0;35.0;192.0;402.0;608.6956521739131;38.0;79.74;3.5;3.9;-0.05;0.0;;41.96;0.0;M;1;Nelore;2020-01-01
6251;169.0;37.0;209.0;406.0;571.0144927536231;35.0;85.84;4.72;4.19;-0.16;0.0;;41.12;0.0;M;1;Nelore;2020-01-01
6252;130.0;33.0;216.0;422.0;597.1014492753624;41.0;75.17;5.07;3.55;0.36;0.0;;38.23;0.0;M;1;Nelore;2020-01-01
6253;120.0;37.0;216.0;461.0;710.1449275362319;40.0;82.56;5.02;3.4;-0.3;0.0;;56.91;0.0;M;1;Nelore;2020-01-01
6254;181.0;30.0;193.0;467.0;794.2028985507246;38.0;82.43;3.95;3.11;-0.17;0.0;;36.92;0.0;M;1;Nelore;2020-01-01
6255;143.0;36.0;213.0;411.0;573.9130434782609;45.0;75.73;3.36;4.62;-0.34;0.0;;21.26;0.0;M;1;Nelore;2020-01-01
6256;151.0;38.0;198.0;412.0;620.2898550724639;36.0;65.54;4.86;3.51;-0.0;0.0;;34.64;0.0;M;1;Nelore;2020-01-01
6257;182.0;35.0;220.0;451.0;669.5652173913044;42.0;82.16;4.57;3.61;0.29;0.0;;52.33;0.0;M;1;Nelore;2020-01-01
6258;111.0;35.0;188.0;489.0;872.4637681159421;41.0;86.37;4.85;4.42;-0.68;0.0;;59.5;0.0;M;1;Nelore;2020-01-01
6259;184.0;38.0;219.0;439.0;637.6811594202898;43.0;74.01;6.33;3.66;0.46;0.0;;71.57;0.0;M;1;Nelore;2020-01-01
6260;115.0;33.0;199.0;365.0;481.15942028985506;38.0;62.95;4.15;3.25;-0.25;0.0;;42.15;0.0;M;1;Nelore;2020-01-01
6261;110.0;39.0;230.0;462.0;672.463768115942;42.0;97.23;4.36;3.57;-0.2;0.0;;42.55;0.0;M;1;Nelore;2020-01-01
6262;168.0;39.0;228.0;459.0;669.5652173913044;37.0;98.72;3.72;3.85;-0.27;0.0;;68.52;0.0;M;1;Nelore;2020-01-01
6263;184.0;34.0;208.0;458.0;724.6376811594203;41.0;98.97;4.9;4.46;-0.25;0.0;;81.57;0.0;M;1;Nelore;2020-01-01
6264;157.0;32.0;171.0;459.0;834.7826086956521;42.0;79.16;4.93;3.16;0.2;0.0;;57.05;0.0;M;1;Nelore;2020-01-01
6265;176.0;34.0;199.0;364.0;478.26086956521743;36.0;70.01;3.86;3.41;-0.14;0.0;;30.83;0.0;M;1;Nelore;2020-01-01
6266;194.0;31.0;244.0;453.0;605.7971014492754;39.0;85.18;3.37;3.08;-0.47;0.0;;63.22;0.0;M;1;Nelore;2020-01-01
6267;191.0;37.0;209.0;417.0;602.8985507246377;37.0;64.55;3.7;3.84;0.14;0.0;;21.66;0.0;M;1;Nelore;2020-01-01
6268;171.0;33.0;229.0;451.0;643.4782608695651;37.0;92.19;4.25;3.74;-0.16;0.0;;30.79;0.0;M;1;Nelore;2020-01-01
6269;112.0;32.0;238.0;453.0;623.1884057971015;42.0;80.86;3.02;3.82;0.32;0.0;;20.78;0.0;M;1;Nelore;2020-01-01
6270;110.0;39.0;203.0;453.0;724.6376811594203;37.0;87.56;4.63;3.15;-0.48;0.0;;39.15;0.0;M;1;Nelore;2020-01-01
6271;158.0;35.0;215.0;410.0;565.2173913043478;39.0;87.47;3.62;3.17;-0.34;0.0;;35.93;0.0;M;1;Nelore;2020-01-01
6272;127.0;32.0;195.0;457.0;759.4202898550725;42.0;73.68;4.57;4.04;0.08;0.0;;31.24;0.0;M;1;Nelore;2020-01-01
6273;180.0;41.0;253.0;374.0;350.72463768115944;47.0;85.1;4.5;4.09;0.11;0.0;;58.63;0.0;M;1;Nelore;2020-01-01
6274;175.0;36.0;190.0;456.0;771.0144927536232;34.0;94.42;4.24;3.87;-0.4;0.0;;70.93;0.0;M;1;Nelore;2020-01-01
6275;150.0;36.0;192.0;480.0;834.7826086956521;41.0;85.29;4.89;3.69;-0.19;0.0;;53.61;0.0;M;1;Nelore;2020-01-01
6276;123.0;31.0;221.0;455.0;678.2608695652174;42.0;80.03;4.6;3.73;-0.63;0.0;;36.31;0.0;M;1;Nelore;2020-01-01
6277;161.0;35.0;230.0;403.0;501.4492753623189;41.0;76.07;3.68;3.17;0.46;0.0;;47.14;0.0;M;1;Nelore;2020-01-01
6278;164.0;41.0;235.0;508.0;791.304347826087;45.0;99.51;3.96;3.05;0.19;0.0;;23.51;0.0;M;1;Nelore;2020-01-01
6279;162.0;34.0;214.0;524.0;898.5507246376811;38.0;82.77;3.89;3.68;-0.36;0.0;;66.73;0.0;M;1;Nelore;2020-01-01
6280;104.0;36.0;229.0;511.0;817.3913043478261;38.0;87.15;4.8;3.83;0.03;0.0;;69.18;0.0;M;1;Nelore;2020-01-01
6281;161.0;35.0;217.0;436.0;634.7826086956521;38.0;86.39;4.42;2.94;-1.02;0.0;;29.73;0.0;M;1;Nelore;2020-01-01
6282;176.0;30.0;209.0;473.0;765.2173913043479;43.0;79.95;4.36;3.63;-0.66;0.0;;59.0;0.0;M;1;Nelore;2020-01-01
6283;196.0;34.0;226.0;429.0;588.4057971014493;43.0;85.11;3.88;3.28;-0.71;0.0;;33.44;0.0;M;1;Nelore;2020-01-01
6284;186.0;39.0;196.0;515.0;924.6376811594203;38.0;80.37;3.39;3.08;-0.39;0.0;;77.54;0.0;M;1;Nelore;2020-01-01
6285;129.0;37.0;213.0;508.0;855.072463768116;37.0;86.84;5.07;3.79;-0.03;0.0;;50.94;0.0;M;1;Nelore;2020-01-01
6286;120.0;35.0;195.0;440.0;710.1449275362319;40.0;72.26;4.34;3.73;-0.43;0.0;;58.6;0.0;M;1;Nelore;2020-01-01
6287;107.0;34.0;229.0;375.0;423.18840579710144;38.0;76.92;4.47;4.03;-0.65;0.0;;36.46;0.0;M;1;Nelore;2020-01-01
6288;126.0;36.0;210.0;408.0;573.9130434782609;35.0;95.81;3.85;3.77;0.29;0.0;;84.31;0.0;M;1;Nelore;2020-01-01
6289;138.0;35.0;178.0;455.0;802.8985507246376;37.0;83.32;4.78;3.04;-0.62;0.0;;78.82;0.0;M;1;Nelore;2020-01-01
6290;117.0;40.0;198.0;445.0;715.9420289855072;37.0;73.41;3.64;3.97;-0.39;0.0;;58.92;0.0;M;1;Nelore;2020-01-01
6291;176.0;38.0;200.0;479.0;808.695652173913;40.0;81.64;3.46;3.48;0.85;0.0;;36.26;0.0;M;1;Nelore;2020-01-01
6292;179.0;39.0;202.0;421.0;634.7826086956521;42.0;94.48;4.61;3.28;-0.74;0.0;;43.74;0.0;M;1;Nelore;2020-01-01
6293;156.0;39.0;210.0;438.0;660.8695652173913;38.0;85.59;4.57;4.34;0.42;0.0;;32.31;0.0;M;1;Nelore;2020-01-01
6294;141.0;40.0;186.0;463.0;802.8985507246376;42.0;89.63;3.02;3.52;0.92;0.0;;70.37;0.0;M;1;Nelore;2020-01-01
6295;145.0;34.0;230.0;439.0;605.7971014492754;40.0;65.21;3.94;1.99;-0.17;0.0;;30.47;0.0;M;1;Nelore;2020-01-01
6296;109.0;39.0;200.0;480.0;811.5942028985507;41.0;93.02;3.7;3.72;-0.11;0.0;;72.42;0.0;M;1;Nelore;2020-01-01
6297;151.0;36.0;201.0;406.0;594.2028985507246;41.0;84.48;2.27;4.35;0.08;0.0;;55.27;0.0;M;1;Nelore;2020-01-01
6298;162.0;34.0;192.0;446.0;736.231884057971;37.0;80.07;4.13;3.49;-0.41;0.0;;20.7;0.0;M;1;Nelore;2020-01-01
6299;113.0;33.0;216.0;401.0;536.2318840579711;37.0;82.15;5.42;4.16;0.2;0.0;;83.9;0.0;M;1;Nelore;2020-01-01
6300;153.0;41.0;206.0;447.0;698.5507246376812;42.0;94.49;5.15;3.56;-0.38;0.0;;36.23;0.0;M;1;Nelore;2020-01-01
6301;147.0;42.0;224.0;440.0;626.0869565217391;39.0;90.09;5.86;3.17;-0.27;0.0;;27.0;0.0;M;1;Nelore;2020-01-01
6302;106.0;34.0;196.0;390.0;562.3188405797101;37.0;70.26;5.04;2.93;-0.13;0.0;;59.37;0.0;M;1;Nelore;2020-01-01
6303;114.0;34.0;224.0;483.0;750.7246376811594;44.0;104.44;3.98;3.5;-0.48;0.0;;51.76;0.0;M;1;Nelore;2020-01-01
6304;136.0;36.0;204.0;396.0;556.5217391304348;40.0;87.15;3.47;3.35;-0.3;0.0;;26.1;0.0;M;1;Nelore;2020-01-01
6305;162.0;33.0;205.0;493.0;834.7826086956521;34.0;84.17;3.88;3.05;0.31;0.0;;56.47;0.0;M;1;Nelore;2020-01-01
6306;187.0;33.0;207.0;495.0;834.7826086956521;42.0;94.76;2.98;3.7;-0.26;0.0;;37.88;0.0;M;1;Nelore;2020-01-01
6307;132.0;39.0;238.0;514.0;800.0;43.0;87.63;5.5;3.42;-0.13;0.0;;27.44;0.0;M;1;Nelore;2020-01-01
6308;110.0;34.0;221.0;397.0;510.1449275362319;37.0;84.93;4.72;3.64;-0.26;0.0;;74.37;0.0;M;1;Nelore;2020-01-01
6309;117.0;30.0;209.0;399.0;550.7246376811594;36.0;89.05;4.24;3.35;0.16;0.0;;22.22;0.0;M;1;Nelore;2020-01-01
6310;122.0;34.0;200.0;446.0;713.0434782608695;41.0;79.51;5.32;2.83;-0.54;0.0;;44.69;0.0;M;1;Nelore;2020-01-01
6311;138.0;33.0;200.0;447.0;715.9420289855072;42.0;84.75;4.22;2.19;-0.23;0.0;;64.39;0.0;M;1;Nelore;2020-01-01
