ID_Animal;Fazenda;Estacao;Lote_Manejo;Regime_Alim;Tipo_Pastagem;Localidade_Bloco;Data_Coleta_Pesagem;Piquete;ITU_Media;ITU_DP;ITU_Max
6340;3;Primavera;Pasto A;Pasto;Braquiária;Setor_3C;2025-12-05;79;71.92;6.46;80.86
6341;2;Primavera;Pasto B;Pasto;Braquiária;Setor_2B;2025-10-17;99;72.05;6.34;82.87
6342;1;Verão;Confinamento;Confinamento;Dieta Total;Setor_1B;2024-01-01;8;77.56;5.25;86.14
6343;3;Inverno;Pasto C;Pasto + Suplemento;Panicum;Setor_3C;2024-07-22;148;62.11;5.25;69.88
6344;1;Verão;Confinamento;Confinamento;Dieta Total;Setor_1C;2025-02-28;11;77.41;6.14;85.82
6345;1;Verão;Pasto C;Pasto;Mombaça;Setor_1C;2024-02-28;124;77.65;5.59;86.18
6346;2;Inverno;Pasto C;Pasto;Braquiária;Setor_2A;2025-08-15;131;61.8;5.33;69.62
6347;1;Verão;Pasto B;Pasto + Suplemento;Mombaça;Setor_1B;2025-03-09;84;78.07;5.39;84.78
6348;1;Outono;Pasto C;Pasto + Suplemento;Panicum;Setor_1C;2025-06-15;127;68.64;6.0;76.5
6349;2;Outono;Pasto C;Pasto;Mombaça;Setor_2C;2025-04-23;136;68.92;5.44;76.32
6350;1;Outono;Pasto C;Pasto + Suplemento;Braquiária;Setor_1A;2025-06-06;119;69.24;5.52;77.85
6351;1;Inverno;Pasto B;Pasto;Mombaça;Setor_1B;2025-09-20;85;61.71;4.73;68.84
6352;2;Inverno;Pasto A;Pasto;Mombaça;Setor_2C;2024-08-21;66;61.85;5.08;69.43
6353;1;Verão;Confinamento;Confinamento;Dieta Total;Setor_1B;2025-03-21;7;68.54;5.49;77.85
6354;2;Outono;Pasto C;Pasto;Panicum;Setor_2C;2025-06-14;137;68.51;5.63;77.13
6355;1;Verão;Pasto A;Pasto;Panicum;Setor_1A;2025-03-21;47;68.02;5.23;75.96
6356;1;Outono;Confinamento;Confinamento;Dieta Total;Setor_1A;2025-06-18;1;68.58;5.84;77.57
6357;3;Inverno;Pasto C;Pasto;Panicum;Setor_3B;2024-08-12;147;62.3;5.09;69.6
6358;2;Primavera;Pasto C;Pasto + Suplemento;Braquiária;Setor_2A;2024-11-18;129;72.06;5.58;80.77
6359;3;Verão;Pasto A;Pasto;Braquiária;Setor_3B;2024-01-26;72;77.53;5.62;84.9
6360;1;Verão;Pasto C;Pasto;Panicum;Setor_1C;2025-01-15;124;77.57;5.86;86.92
6361;2;Verão;Pasto B;Pasto;Panicum;Setor_2A;2025-02-12;92;77.81;5.74;86.32
6362;3;Verão;Pasto A;Pasto + Suplemento;Braquiária;Setor_3C;2024-02-09;77;77.48;6.17;86.69
6363;1;Inverno;Pasto A;Pasto;Braquiária;Setor_1C;2025-07-10;52;61.94;5.68;69.65
6364;1;Primavera;Confinamento;Confinamento;Dieta Total;Setor_1A;2024-10-01;1;71.66;5.64;79.95
6365;3;Inverno;Pasto B;Pasto;Braquiária;Setor_3A;2025-09-27;104;71.42;5.43;79.28
6366;1;Outono;Pasto C;Pasto;Braquiária;Setor_1A;2025-04-12;116;68.16;5.6;76.01
6367;1;Inverno;Pasto A;Pasto;Panicum;Setor_1C;2025-08-16;52;62.21;5.39;70.43
6368;1;Outono;Confinamento;Confinamento;Dieta Total;Setor_1B;2025-06-01;8;68.76;5.33;76.45
6369;3;Verão;Pasto A;Pasto + Suplemento;Braquiária;Setor_3B;2025-03-16;73;77.75;5.42;86.73
6370;1;Outono;Pasto C;Pasto + Suplemento;Panicum;Setor_1C;2025-05-10;127;68.65;5.22;76.16
6371;3;Primavera;Pasto C;Pasto;Mombaça;Setor_3C;2025-10-25;151;71.44;5.96;80.98
6372;1;Verão;Pasto A;Pasto + Suplemento;Mombaça;Setor_1C;2025-02-26;52;77.66;6.27;87.1
6373;2;Outono;Pasto C;Pasto;Braquiária;Setor_2A;2024-05-20;130;68.63;5.77;76.37
6374;2;Outono;Pasto B;Pasto + Suplemento;Mombaça;Setor_2B;2024-04-26;97;68.53;5.87;79.08
6375;1;Verão;Pasto B;Pasto;Mombaça;Setor_1B;2025-01-18;85;77.37;5.61;85.36
6376;1;Primavera;Pasto C;Pasto;Mombaça;Setor_1B;2025-11-07;120;71.74;5.77;80.59
6377;1;Inverno;Pasto A;Pasto;Braquiária;Setor_1B;2024-08-18;48;61.91;4.94;70.21
6378;2;Inverno;Pasto A;Pasto;Braquiária;Setor_2B;2025-08-13;63;61.88;5.03;68.79
6379;3;Verão;Pasto A;Pasto;Mombaça;Setor_3B;2024-01-06;72;77.23;5.69;85.53
6380;1;Verão;Pasto B;Pasto;Panicum;Setor_1C;2025-03-24;90;68.57;5.56;76.75
6381;3;Outono;Pasto C;Pasto;Mombaça;Setor_3C;2025-06-13;150;68.27;5.14;76.68
6382;1;Primavera;Pasto A;Pasto + Suplemento;Braquiária;Setor_1A;2025-11-08;45;71.85;5.57;80.29
6383;2;Inverno;Pasto C;Pasto;Braquiária;Setor_2C;2025-08-03;137;61.6;5.99;69.87
6384;2;Inverno;Confinamento;Confinamento;Dieta Total;Setor_2C;2025-08-21;21;62.16;5.06;69.43
6385;3;Outono;Pasto C;Pasto;Braquiária;Setor_3B;2024-04-17;147;68.52;6.04;77.46
6386;3;Verão;Pasto C;Pasto + Suplemento;Mombaça;Setor_3A;2025-03-26;142;68.24;6.06;76.65
6387;1;Inverno;Confinamento;Confinamento;Dieta Total;Setor_1B;2025-09-22;5;61.89;5.53;69.58
6388;3;Verão;Pasto B;Pasto;Panicum;Setor_3A;2025-02-10;107;77.47;5.71;86.96
6389;3;Outono;Pasto A;Pasto;Braquiária;Setor_3C;2025-06-24;78;62.23;5.69;70.19
6390;2;Verão;Confinamento;Confinamento;Dieta Total;Setor_2C;2024-03-26;23;69.09;5.36;79.58
6391;2;Outono;Confinamento;Confinamento;Dieta Total;Setor_2B;2024-05-14;20;68.1;5.55;77.63
6392;3;Verão;Confinamento;Confinamento;Dieta Total;Setor_3B;2025-01-28;30;77.42;5.54;86.98
6393;3;Inverno;Pasto A;Pasto;Braquiária;Setor_3B;2025-07-06;73;62.17;5.15;69.71
6394;1;Inverno;Pasto B;Pasto + Suplemento;Mombaça;Setor_1C;2025-07-10;91;61.61;5.06;69.59
6395;1;Primavera;Confinamento;Confinamento;Dieta Total;Setor_1C;2024-10-21;10;71.76;5.64;79.47
6396;3;Outono;Pasto B;Pasto;Panicum;Setor_3C;2025-05-20;113;68.32;5.97;76.79
6397;2;Verão;Pasto B;Pasto;Mombaça;Setor_2A;2025-02-09;95;77.48;5.59;85.21
6398;1;Outono;Pasto C;Pasto + Suplemento;Braquiária;Setor_1B;2025-06-20;120;68.81;6.05;76.65
6399;2;Primavera;Confinamento;Confinamento;Dieta Total;Setor_2A;2025-11-07;15;71.28;5.61;79.62
6400;3;Primavera;Pasto A;Pasto + Suplemento;Panicum;Setor_3C;2025-11-01;76;71.28;6.1;80.36
6401;3;Verão;Pasto B;Pasto;Panicum;Setor_3C;2025-01-02;115;78.1;6.05;87.76
6402;1;Primavera;Pasto C;Pasto;Braquiária;Setor_1A;2025-12-01;118;71.86;5.67;80.01
6403;2;Primavera;Pasto C;Pasto;Panicum;Setor_2B;2025-10-04;134;71.98;5.7;78.85
6404;3;Inverno;Confinamento;Confinamento;Dieta Total;Setor_3B;2024-08-09;29;62.12;5.45;70.56
6405;3;Outono;Pasto C;Pasto + Suplemento;Panicum;Setor_3C;2025-04-23;149;67.86;5.68;77.22
6406;2;Outono;Confinamento;Confinamento;Dieta Total;Setor_2C;2025-05-24;23;68.97;5.64;76.07
6407;1;Verão;Pasto A;Pasto;Mombaça;Setor_1C;2025-01-08;55;77.61;5.85;85.86
6408;2;Verão;Confinamento;Confinamento;Dieta Total;Setor_2B;2025-01-05;18;77.92;5.84;86.4
6409;3;Inverno;Pasto C;Pasto;Braquiária;Setor_3A;2025-07-16;142;61.95;5.27;69.35
6410;3;Primavera;Pasto C;Pasto + Suplemento;Braquiária;Setor_3C;2025-10-11;151;72.04;5.79;79.78
6411;2;Inverno;Pasto A;Pasto;Braquiária;Setor_2C;2025-08-10;67;61.86;5.18;69.15
6412;3;Inverno;Pasto C;Pasto;Braquiária;Setor_3A;2025-08-12;143;61.97;5.45;70.73
6413;1;Verão;Pasto B;Pasto;Braquiária;Setor_1B;2025-02-23;87;77.72;5.95;86.06
6414;2;Inverno;Confinamento;Confinamento;Dieta Total;Setor_2C;2025-07-11;21;62.11;5.76;69.72
6415;2;Verão;Confinamento;Confinamento;Dieta Total;Setor_2B;2024-01-27;17;77.45;5.53;85.85
6416;2;Inverno;Pasto A;Pasto;Panicum;Setor_2C;2025-07-02;67;62.38;5.34;69.1
6417;1;Outono;Pasto C;Pasto;Mombaça;Setor_1B;2024-05-25;121;69.03;5.86;78.84
6418;2;Inverno;Confinamento;Confinamento;Dieta Total;Setor_2A;2025-08-03;14;61.69;5.41;69.12
6419;3;Inverno;Pasto B;Pasto;Braquiária;Setor_3C;2025-09-16;114;61.6;4.51;68.82
6420;3;Primavera;Pasto B;Pasto;Mombaça;Setor_3C;2024-10-07;113;71.93;5.27;81.33
6421;1;Verão;Pasto A;Pasto;Mombaça;Setor_1C;2025-02-27;55;78.01;5.72;88.65
6422;1;Inverno;Pasto B;Pasto + Suplemento;Panicum;Setor_1C;2025-08-27;91;61.48;5.57;71.26
6423;1;Inverno;Pasto A;Pasto;Braquiária;Setor_1C;2025-07-04;52;61.84;4.86;68.55
6424;1;Outono;Pasto B;Pasto + Suplemento;Panicum;Setor_1A;2025-06-08;82;68.91;5.91;77.05
6425;1;Primavera;Pasto A;Pasto;Braquiária;Setor_1C;2025-11-25;52;71.82;5.61;79.41
6426;3;Inverno;Pasto C;Pasto + Suplemento;Panicum;Setor_3C;2024-08-08;149;61.83;5.4;70.1
6427;1;Outono;Pasto B;Pasto + Suplemento;Mombaça;Setor_1B;2025-06-02;85;68.27;5.99;77.02
6428;1;Outono;Confinamento;Confinamento;Dieta Total;Setor_1C;2025-04-15;11;68.53;5.23;77.08
6429;1;Primavera;Pasto B;Pasto;Braquiária;Setor_1B;2024-12-25;84;77.92;5.59;86.44
6430;1;Primavera;Confinamento;Confinamento;Dieta Total;Setor_1A;2024-10-17;1;72.1;5.88;80.84
6431;1;Verão;Pasto B;Pasto + Suplemento;Mombaça;Setor_1B;2025-03-07;85;77.73;5.94;87.42
6432;1;Inverno;Pasto C;Pasto + Suplemento;Mombaça;Setor_1B;2025-08-13;122;62.04;5.32;70.01
6433;1;Outono;Pasto A;Pasto;Panicum;Setor_1A;2025-06-10;47;68.51;5.58;76.04
6434;3;Verão;Pasto C;Pasto;Braquiária;Setor_3A;2025-02-06;142;78.26;5.78;86.14
6435;1;Primavera;Confinamento;Confinamento;Dieta Total;Setor_1B;2024-12-24;8;78.31;5.93;86.76
6436;1;Outono;Pasto A;Pasto;Mombaça;Setor_1B;2024-04-24;49;68.97;5.91;76.55
6437;2;Outono;Pasto A;Pasto + Suplemento;Panicum;Setor_2A;2024-06-17;56;68.39;4.95;76.47
6438;3;Verão;Pasto A;Pasto + Suplemento;Braquiária;Setor_3A;2025-01-09;70;77.92;5.41;86.37
6439;1;Primavera;Pasto C;Pasto + Suplemento;Braquiária;Setor_1A;2025-11-21;117;71.7;5.33;81.35
6440;1;Inverno;Pasto B;Pasto;Mombaça;Setor_1A;2024-08-07;80;62.14;5.48;69.43
6441;1;Inverno;Pasto B;Pasto + Suplemento;Braquiária;Setor_1A;2025-08-02;80;61.9;4.79;69.05
6442;1;Outono;Pasto C;Pasto;Mombaça;Setor_1B;2025-06-07;122;69.25;5.22;77.67
6443;2;Primavera;Pasto B;Pasto;Braquiária;Setor_2A;2025-10-08;95;71.86;5.56;80.29
6444;2;Primavera;Pasto A;Pasto;Panicum;Setor_2C;2025-12-14;67;71.54;5.44;79.84
6445;3;Outono;Pasto A;Pasto;Mombaça;Setor_3C;2025-05-01;79;68.71;5.99;78.37
6446;1;Outono;Confinamento;Confinamento;Dieta Total;Setor_1C;2025-04-26;9;68.04;5.76;76.93
6447;2;Outono;Pasto B;Pasto;Mombaça;Setor_2C;2025-05-19;101;68.63;5.23;76.37
6448;3;Inverno;Pasto C;Pasto;Braquiária;Setor_3A;2025-07-13;142;61.57;5.57;68.72
6449;2;Verão;Confinamento;Confinamento;Dieta Total;Setor_2C;2025-01-01;21;77.46;5.29;85.85
6450;2;Verão;Pasto A;Pasto;Braquiária;Setor_2B;2024-01-19;61;77.9;5.65;85.76
6451;1;Outono;Confinamento;Confinamento;Dieta Total;Setor_1C;2025-06-16;12;68.47;6.21;76.24
6452;3;Outono;Pasto B;Pasto;Mombaça;Setor_3A;2024-06-20;107;68.76;5.08;76.27
6453;1;Primavera;Pasto C;Pasto;Braquiária;Setor_1C;2025-10-12;126;72.22;5.12;80.42
6454;2;Verão;Pasto A;Pasto;Panicum;Setor_2B;2025-01-08;63;77.87;6.28;86.04
6455;1;Inverno;Confinamento;Confinamento;Dieta Total;Setor_1A;2025-07-16;1;62.03;5.18;68.24
6456;3;Outono;Confinamento;Confinamento;Dieta Total;Setor_3A;2025-04-22;26;68.81;5.9;77.02
6457;2;Inverno;Pasto C;Pasto;Braquiária;Setor_2A;2025-09-11;128;62.04;5.27;69.11
6458;3;Primavera;Pasto B;Pasto;Panicum;Setor_3C;2025-12-02;113;72.15;5.71;80.29
6459;1;Outono;Pasto A;Pasto;Panicum;Setor_1C;2025-04-12;55;68.39;6.1;77.12
6460;1;Verão;Pasto C;Pasto;Panicum;Setor_1A;2024-03-05;117;77.71;5.85;85.73
6461;2;Verão;Pasto B;Pasto;Panicum;Setor_2C;2025-03-18;103;77.25;6.16;86.08
6462;2;Verão;Pasto B;Pasto;Panicum;Setor_2B;2025-01-05;97;77.33;5.31;84.89
6463;1;Inverno;Confinamento;Confinamento;Dieta Total;Setor_1A;2024-08-08;4;61.79;5.04;69.26
6464;1;Primavera;Confinamento;Confinamento;Dieta Total;Setor_1B;2025-11-18;7;71.8;5.35;80.23
6465;3;Outono;Pasto B;Pasto;Braquiária;Setor_3B;2024-06-25;111;62.26;4.99;69.56
6466;1;Outono;Confinamento;Confinamento;Dieta Total;Setor_1C;2024-05-26;11;68.8;5.87;78.71
6467;1;Inverno;Pasto B;Pasto;Panicum;Setor_1C;2025-08-24;88;61.59;4.59;69.77
6468;3;Inverno;Confinamento;Confinamento;Dieta Total;Setor_3A;2025-07-01;25;61.68;5.31;68.98
6469;1;Inverno;Confinamento;Confinamento;Dieta Total;Setor_1B;2025-09-13;6;61.97;4.89;69.39
6470;1;Outono;Pasto A;Pasto + Suplemento;Braquiária;Setor_1C;2024-05-24;53;67.88;5.75;76.05
6471;2;Outono;Pasto B;Pasto;Panicum;Setor_2B;2024-04-09;96;68.96;5.1;75.88
6472;1;Inverno;Pasto A;Pasto;Mombaça;Setor_1C;2025-07-16;55;61.99;4.99;69.15
6473;1;Verão;Pasto B;Pasto;Panicum;Setor_1B;2024-03-15;85;77.58;5.6;85.48
6474;1;Outono;Confinamento;Confinamento;Dieta Total;Setor_1A;2025-06-10;3;68.63;5.93;76.41
6475;1;Verão;Pasto C;Pasto;Mombaça;Setor_1C;2024-03-23;127;68.46;5.43;75.55
6476;3;Outono;Pasto C;Pasto;Panicum;Setor_3A;2024-05-07;140;68.79;5.49;75.97
6477;2;Inverno;Pasto B;Pasto;Panicum;Setor_2B;2025-09-06;97;61.69;4.82;68.52
6478;1;Primavera;Confinamento;Confinamento;Dieta Total;Setor_1B;2025-12-12;7;71.26;5.96;80.61
6479;3;Inverno;Confinamento;Confinamento;Dieta Total;Setor_3A;2025-08-24;28;62.29;5.13;68.84
6480;1;Primavera;Pasto B;Pasto;Panicum;Setor_1B;2024-11-09;84;71.88;5.88;80.45
6481;2;Verão;Pasto B;Pasto;Mombaça;Setor_2C;2025-03-28;102;68.31;6.07;77.11
6482;3;Outono;Confinamento;Confinamento;Dieta Total;Setor_3C;2024-06-06;34;69.08;4.92;76.26
6483;2;Inverno;Confinamento;Confinamento;Dieta Total;Setor_2B;2025-07-17;18;61.77;5.1;71.13
6484;1;Outono;Pasto C;Pasto;Mombaça;Setor_1B;2025-04-15;123;68.3;5.55;75.68
6485;3;Primavera;Pasto C;Pasto + Suplemento;Panicum;Setor_3B;2025-11-27;147;72.19;5.94;82.46
6486;1;Inverno;Confinamento;Confinamento;Dieta Total;Setor_1B;2025-08-18;7;62.02;4.95;68.37
6487;2;Inverno;Confinamento;Confinamento;Dieta Total;Setor_2C;2025-08-15;22;62.07;5.19;69.74
6488;3;Outono;Pasto A;Pasto + Suplemento;Braquiária;Setor_3C;2025-04-25;76;68.98;5.36;76.42
6489;2;Primavera;Confinamento;Confinamento;Dieta Total;Setor_2B;2024-12-17;19;71.92;6.18;82.37
6490;3;Outono;Confinamento;Confinamento;Dieta Total;Setor_3A;2024-05-24;27;68.85;5.71;76.92
6491;1;Outono;Confinamento;Confinamento;Dieta Total;Setor_1A;2025-04-01;1;68.55;6.09;76.67
6492;3;Verão;Pasto C;Pasto + Suplemento;Panicum;Setor_3C;2025-03-28;151;68.52;5.87;77.23
6493;2;Inverno;Pasto C;Pasto + Suplemento;Mombaça;Setor_2A;2025-08-25;131;62.23;5.43;69.29
6494;3;Outono;Pasto B;Pasto;Panicum;Setor_3B;2024-06-08;108;68.59;5.25;76.38
6495;3;Outono;Confinamento;Confinamento;Dieta Total;Setor_3A;2024-05-24;27;68.85;5.71;76.92
6496;1;Verão;Confinamento;Confinamento;Dieta Total;Setor_1C;2025-01-22;10;77.36;5.13;84.14
6497;1;Verão;Pasto B;Pasto;Mombaça;Setor_1B;2025-03-27;84;68.32;5.65;75.05
6498;3;Primavera;Pasto B;Pasto;Mombaça;Setor_3B;2024-11-07;110;71.72;5.24;78.75
6499;1;Verão;Pasto A;Pasto;Mombaça;Setor_1C;2025-03-22;54;68.74;5.42;77.18
6500;3;Primavera;Confinamento;Confinamento;Dieta Total;Setor_3A;2025-11-25;26;71.82;5.62;79.31
6501;1;Inverno;Confinamento;Confinamento;Dieta Total;Setor_1C;2024-09-05;10;62.29;5.64;70.17
6502;3;Verão;Pasto C;Pasto + Suplemento;Panicum;Setor_3C;2025-03-10;151;77.01;6.12;85.31
6503;1;Inverno;Confinamento;Confinamento;Dieta Total;Setor_1A;2024-08-14;4;62.14;5.23;71.5
6504;1;Verão;Confinamento;Confinamento;Dieta Total;Setor_1B;2025-03-11;5;77.69;5.57;85.76
6505;1;Inverno;Pasto C;Pasto;Mombaça;Setor_1A;2025-07-04;118;61.94;5.48;69.5
6506;1;Verão;Pasto B;Pasto + Suplemento;Mombaça;Setor_1A;2024-03-22;81;68.58;5.59;76.37
6507;3;Inverno;Confinamento;Confinamento;Dieta Total;Setor_3B;2024-07-02;32;62.14;5.36;69.72
6508;1;Outono;Pasto B;Pasto;Panicum;Setor_1B;2025-04-06;86;68.97;5.45;78.21
6509;1;Verão;Pasto A;Pasto + Suplemento;Mombaça;Setor_1C;2024-01-07;53;77.89;5.6;86.25
6510;3;Inverno;Pasto C;Pasto;Panicum;Setor_3A;2024-07-16;141;61.91;5.27;68.98
6511;3;Inverno;Pasto C;Pasto;Mombaça;Setor_3B;2025-07-04;147;62.11;5.14;69.28
6512;1;Inverno;Confinamento;Confinamento;Dieta Total;Setor_1A;2025-07-19;3;62.24;5.62;70.04
6513;1;Outono;Pasto A;Pasto;Braquiária;Setor_1A;2025-06-27;44;61.74;5.05;68.8
6514;3;Outono;Pasto B;Pasto;Braquiária;Setor_3B;2025-05-22;109;68.8;5.25;75.36
6515;1;Verão;Pasto C;Pasto;Mombaça;Setor_1B;2025-02-17;122;77.48;6.09;88.08
6516;2;Primavera;Pasto A;Pasto;Braquiária;Setor_2A;2025-12-23;57;77.93;5.34;84.98
6517;3;Inverno;Pasto B;Pasto + Suplemento;Panicum;Setor_3B;2024-09-09;109;62.46;4.71;69.28
6518;1;Primavera;Confinamento;Confinamento;Dieta Total;Setor_1A;2025-10-12;3;71.99;5.65;81.34
6519;1;Outono;Pasto A;Pasto;Braquiária;Setor_1B;2025-04-20;48;68.78;5.64;76.14
6520;1;Verão;Confinamento;Confinamento;Dieta Total;Setor_1C;2025-03-03;12;76.85;5.95;85.32
6521;1;Inverno;Pasto C;Pasto;Mombaça;Setor_1B;2025-07-07;120;61.96;5.14;68.92
6522;2;Verão;Confinamento;Confinamento;Dieta Total;Setor_2A;2024-03-16;14;77.13;6.15;85.86
6523;1;Inverno;Pasto A;Pasto;Mombaça;Setor_1B;2024-07-15;50;61.87;5.12;68.29
6524;3;Outono;Pasto B;Pasto + Suplemento;Panicum;Setor_3A;2024-06-02;106;68.85;5.49;76.76
6525;2;Outono;Pasto B;Pasto;Mombaça;Setor_2B;2025-05-18;97;68.73;5.18;76.19
6526;2;Primavera;Pasto C;Pasto;Panicum;Setor_2A;2025-12-14;130;72.0;6.13;82.03
6527;3;Inverno;Pasto A;Pasto;Braquiária;Setor_3A;2025-08-26;68;62.17;4.85;68.53
6528;3;Primavera;Pasto B;Pasto;Braquiária;Setor_3B;2025-12-02;108;71.26;6.04;81.59
6529;2;Primavera;Pasto A;Pasto;Panicum;Setor_2A;2024-12-09;56;72.02;6.41;80.44
6530;3;Verão;Confinamento;Confinamento;Dieta Total;Setor_3C;2025-03-02;35;77.79;6.1;86.04
6531;1;Verão;Pasto A;Pasto;Panicum;Setor_1C;2024-03-03;55;78.0;5.92;85.89
6532;2;Outono;Pasto B;Pasto;Mombaça;Setor_2B;2025-05-03;97;68.41;5.14;74.82
6533;1;Outono;Pasto B;Pasto + Suplemento;Braquiária;Setor_1A;2025-04-17;83;68.83;5.31;77.43
6534;2;Verão;Confinamento;Confinamento;Dieta Total;Setor_2A;2025-01-04;14;77.06;5.98;85.78
6535;1;Verão;Pasto B;Pasto;Panicum;Setor_1A;2025-03-08;80;77.71;5.74;85.95
6536;3;Inverno;Pasto B;Pasto;Braquiária;Setor_3B;2025-09-13;109;61.55;4.93;68.65
6537;3;Inverno;Confinamento;Confinamento;Dieta Total;Setor_3B;2024-07-07;30;62.09;5.02;69.26
6538;3;Inverno;Confinamento;Confinamento;Dieta Total;Setor_3C;2024-09-22;33;61.65;5.15;69.39
6539;3;Verão;Pasto C;Pasto;Panicum;Setor_3A;2025-01-19;141;77.76;5.68;84.83
6540;2;Inverno;Pasto C;Pasto + Suplemento;Braquiária;Setor_2C;2025-09-06;139;62.01;4.79;69.5
6541;2;Primavera;Confinamento;Confinamento;Dieta Total;Setor_2B;2025-12-24;18;76.95;5.79;85.95
6542;1;Primavera;Pasto C;Pasto;Mombaça;Setor_1B;2025-12-14;122;71.99;4.72;79.48
6543;1;Primavera;Confinamento;Confinamento;Dieta Total;Setor_1C;2025-12-04;11;71.58;5.76;79.12
6544;3;Primavera;Pasto A;Pasto + Suplemento;Braquiária;Setor_3A;2025-12-19;68;72.0;5.96;81.01
6545;2;Outono;Pasto A;Pasto;Braquiária;Setor_2A;2025-05-22;58;68.49;5.83;76.65
6546;3;Outono;Pasto B;Pasto;Braquiária;Setor_3A;2025-05-23;107;68.15;5.76;76.02
6547;1;Inverno;Pasto C;Pasto;Braquiária;Setor_1B;2024-09-14;123;61.83;4.97;68.8
6548;1;Verão;Confinamento;Confinamento;Dieta Total;Setor_1A;2024-01-06;4;77.07;6.3;86.66
6549;1;Verão;Pasto A;Pasto + Suplemento;Braquiária;Setor_1A;2025-01-18;46;78.21;5.23;87.73
6550;2;Outono;Pasto C;Pasto;Mombaça;Setor_2C;2025-05-17;138;68.14;5.71;76.89
6551;3;Outono;Pasto A;Pasto + Suplemento;Panicum;Setor_3C;2025-05-22;78;68.79;6.09;78.23
6552;2;Outono;Pasto A;Pasto + Suplemento;Braquiária;Setor_2C;2024-04-18;67;68.29;5.73;76.15
6553;2;Primavera;Pasto C;Pasto;Mombaça;Setor_2C;2025-12-15;139;71.95;5.53;80.31
6554;1;Primavera;Pasto C;Pasto;Braquiária;Setor_1B;2025-11-11;123;72.01;5.86;79.38
6555;3;Verão;Pasto C;Pasto;Braquiária;Setor_3A;2025-03-11;141;77.65;5.87;85.35
6556;2;Outono;Confinamento;Confinamento;Dieta Total;Setor_2B;2025-05-14;18;68.69;5.89;77.4
6557;1;Inverno;Pasto B;Pasto;Panicum;Setor_1A;2024-09-14;81;61.93;4.99;70.03
6558;3;Inverno;Pasto B;Pasto + Suplemento;Braquiária;Setor_3B;2025-09-11;111;61.77;5.22;68.96
6559;1;Inverno;Confinamento;Confinamento;Dieta Total;Setor_1A;2025-09-08;4;61.96;5.24;69.89
6560;2;Primavera;Pasto C;Pasto + Suplemento;Mombaça;Setor_2A;2024-12-18;128;71.84;5.27;79.82
6561;1;Inverno;Pasto C;Pasto;Mombaça;Setor_1A;2025-07-13;118;62.01;4.71;68.39
6562;1;Inverno;Pasto A;Pasto;Panicum;Setor_1B;2024-09-24;50;72.06;5.98;81.28
6563;3;Verão;Pasto B;Pasto + Suplemento;Braquiária;Setor_3C;2024-02-12;115;77.66;5.71;85.44
6564;2;Outono;Confinamento;Confinamento;Dieta Total;Setor_2C;2024-05-15;23;68.54;5.36;76.99
6565;3;Outono;Pasto C;Pasto;Mombaça;Setor_3B;2025-05-01;144;68.11;5.78;77.08
6566;1;Primavera;Pasto B;Pasto + Suplemento;Braquiária;Setor_1A;2025-12-02;82;71.75;5.57;80.23
6567;1;Primavera;Pasto B;Pasto;Braquiária;Setor_1A;2025-11-20;82;72.28;5.48;79.83
6568;1;Verão;Confinamento;Confinamento;Dieta Total;Setor_1B;2025-01-17;8;77.69;6.15;87.63
6569;1;Inverno;Confinamento;Confinamento;Dieta Total;Setor_1C;2025-07-10;11;61.74;5.31;69.04
6570;2;Primavera;Pasto A;Pasto;Braquiária;Setor_2C;2025-10-10;66;71.89;5.61;80.57
6571;3;Verão;Pasto C;Pasto;Panicum;Setor_3A;2025-01-07;143;78.0;5.64;86.15
6572;2;Inverno;Pasto A;Pasto;Braquiária;Setor_2C;2025-08-01;67;62.39;5.21;69.62
6573;1;Inverno;Pasto A;Pasto;Mombaça;Setor_1C;2024-09-27;55;72.08;5.8;81.42
6574;3;Verão;Confinamento;Confinamento;Dieta Total;Setor_3C;2024-02-18;36;77.82;6.51;86.01
6575;3;Primavera;Pasto C;Pasto;Braquiária;Setor_3A;2024-12-18;142;72.06;5.26;81.31
6576;3;Inverno;Confinamento;Confinamento;Dieta Total;Setor_3C;2025-09-19;33;62.11;5.42;70.08
6577;1;Primavera;Pasto C;Pasto;Mombaça;Setor_1A;2025-10-04;116;72.17;5.29;79.57
6578;1;Verão;Pasto A;Pasto + Suplemento;Braquiária;Setor_1B;2025-01-15;51;77.86;5.87;86.18
6579;1;Outono;Confinamento;Confinamento;Dieta Total;Setor_1B;2024-05-05;5;68.56;5.56;76.25
6580;2;Outono;Pasto C;Pasto + Suplemento;Mombaça;Setor_2A;2025-04-09;129;68.24;5.53;77.23
6581;3;Outono;Pasto C;Pasto;Mombaça;Setor_3C;2024-05-19;148;68.11;5.39;75.6
6582;3;Verão;Pasto B;Pasto;Braquiária;Setor_3B;2024-01-08;109;77.47;5.88;86.24
6583;1;Primavera;Pasto B;Pasto;Braquiária;Setor_1A;2025-11-26;81;72.45;5.67;80.58
6584;2;Outono;Pasto A;Pasto;Mombaça;Setor_2C;2025-05-03;64;68.21;5.95;76.83
6585;2;Outono;Confinamento;Confinamento;Dieta Total;Setor_2B;2025-06-13;17;68.44;5.38;77.4
6586;3;Outono;Pasto B;Pasto;Panicum;Setor_3A;2025-06-07;107;68.76;5.41;77.88
6587;1;Primavera;Pasto A;Pasto;Braquiária;Setor_1C;2024-12-03;55;72.41;5.3;80.11
