ID_Animal;Fazenda;Estacao;Lote_Manejo;Regime_Alim;Tipo_Pastagem;Localidade_Bloco;Data_Coleta_Pesagem;Piquete
6251;3;Outono;Pasto C;Pasto;Braquiária;Setor_3B;2025-06-09;146
6252;1;Primavera;Pasto A;Pasto;Mombaça;Setor_1B;2025-10-09;48
6253;1;Primavera;Pasto A;Pasto;Panicum;Setor_1A;2025-11-20;46
6254;3;Outono;Confinamento;Confinamento;Dieta Total;Setor_3B;2025-05-12;30
6255;2;Outono;Pasto A;Pasto;Mombaça;Setor_2A;2025-04-16;57
6256;1;Outono;Pasto C;Pasto;Braquiária;Setor_1B;2025-05-07;123
6257;2;Primavera;Pasto B;Pasto;Panicum;Setor_2A;2024-11-23;94
6258;1;Primavera;Pasto B;Pasto + Suplemento;Mombaça;Setor_1C;2025-11-12;90
6259;2;Primavera;Pasto C;Pasto + Suplemento;Panicum;Setor_2B;2025-11-09;132
6260;3;Inverno;Pasto C;Pasto + Suplemento;Panicum;Setor_3C;2024-08-06;150
6261;2;Verão;Pasto C;Pasto;Braquiária;Setor_2B;2025-03-05;134
6262;2;Outono;Pasto A;Pasto;Mombaça;Setor_2A;2025-06-22;59
6263;2;Primavera;Pasto C;Pasto;Panicum;Setor_2B;2024-10-27;132
6264;3;Inverno;Confinamento;Confinamento;Dieta Total;Setor_3A;2025-07-24;28
6265;1;Inverno;Confinamento;Confinamento;Dieta Total;Setor_1A;2025-08-26;1
6266;1;Primavera;Confinamento;Confinamento;Dieta Total;Setor_1B;2024-10-18;7
6267;3;Verão;Pasto C;Pasto + Suplemento;Panicum;Setor_3C;2024-02-28;148
6268;1;Outono;Pasto A;Pasto;Mombaça;Setor_1B;2025-05-07;50
6269;2;Verão;Confinamento;Confinamento;Dieta Total;Setor_2C;2025-01-26;21
6270;1;Primavera;Confinamento;Confinamento;Dieta Total;Setor_1A;2025-12-05;4
6271;1;Outono;Confinamento;Confinamento;Dieta Total;Setor_1B;2025-05-26;8
6272;1;Primavera;Pasto B;Pasto + Suplemento;Panicum;Setor_1B;2025-10-06;86
6273;2;Primavera;Pasto A;Pasto;Panicum;Setor_2C;2025-11-16;65
6274;1;Verão;Confinamento;Confinamento;Dieta Total;Setor_1B;2025-01-28;5
6275;1;Inverno;Pasto A;Pasto;Panicum;Setor_1A;2024-09-17;44
6276;1;Verão;Confinamento;Confinamento;Dieta Total;Setor_1B;2024-03-24;7
6277;3;Inverno;Pasto B;Pasto + Suplemento;Mombaça;Setor_3A;2024-08-26;106
6278;2;Inverno;Pasto B;Pasto;Mombaça;Setor_2A;2024-08-10;93
6279;1;Primavera;Pasto B;Pasto + Suplemento;Mombaça;Setor_1C;2024-11-18;91
6280;1;Verão;Pasto B;Pasto + Suplemento;Mombaça;Setor_1C;2025-03-02;89
6281;1;Primavera;Pasto A;Pasto;Braquiária;Setor_1A;2025-11-04;45
6282;1;Primavera;Pasto B;Pasto;Panicum;Setor_1C;2024-12-06;88
6283;2;Inverno;Pasto A;Pasto;Mombaça;Setor_2C;2024-07-07;64
6284;1;Verão;Confinamento;Confinamento;Dieta Total;Setor_1A;2025-02-16;2
6285;2;Inverno;Pasto B;Pasto + Suplemento;Panicum;Setor_2B;2025-09-04;99
6286;3;Inverno;Pasto C;Pasto;Panicum;Setor_3B;2025-08-24;145
6287;3;Inverno;Confinamento;Confinamento;Dieta Total;Setor_3C;2025-08-09;35
6288;1;Verão;Confinamento;Confinamento;Dieta Total;Setor_1C;2024-02-12;12
6289;3;Verão;Pasto C;Pasto;Braquiária;Setor_3A;2024-03-18;140
6290;3;Inverno;Pasto B;Pasto;Mombaça;Setor_3A;2024-08-12;104
6291;1;Outono;Pasto A;Pasto + Suplemento;Mombaça;Setor_1A;2024-04-14;46
6292;2;Outono;Pasto C;Pasto;Panicum;Setor_2A;2025-04-12;129
6293;2;Inverno;Pasto A;Pasto + Suplemento;Mombaça;Setor_2B;2025-09-20;61
6294;2;Inverno;Pasto A;Pasto + Suplemento;Panicum;Setor_2A;2024-07-19;58
6295;1;Outono;Pasto B;Pasto;Panicum;Setor_1A;2024-06-21;80
6296;2;Primavera;Pasto B;Pasto;Braquiária;Setor_2C;2025-12-18;101
6297;1;Verão;Confinamento;Confinamento;Dieta Total;Setor_1A;2025-01-25;1
6298;3;Inverno;Pasto B;Pasto + Suplemento;Braquiária;Setor_3C;2025-08-12;112
6299;3;Inverno;Pasto C;Pasto;Braquiária;Setor_3A;2024-08-22;141
6300;2;Inverno;Pasto C;Pasto + Suplemento;Panicum;Setor_2A;2025-09-16;129
6301;2;Verão;Pasto A;Pasto;Mombaça;Setor_2C;2024-03-15;66
6302;3;Outono;Pasto C;Pasto;Braquiária;Setor_3B;2024-04-13;145
6303;2;Inverno;Pasto A;Pasto + Suplemento;Mombaça;Setor_2B;2024-09-10;62
6304;1;Outono;Pasto B;Pasto;Braquiária;Setor_1C;2025-05-21;91
6305;1;Verão;Pasto C;Pasto;Braquiária;Setor_1C;2025-01-28;125
6306;2;Outono;Confinamento;Confinamento;Dieta Total;Setor_2B;2025-04-21;19
6307;2;Inverno;Confinamento;Confinamento;Dieta Total;Setor_2C;2025-08-14;21
6308;3;Verão;Pasto A;Pasto;Panicum;Setor_3C;2024-03-20;79
6309;3;Outono;Pasto A;Pasto;Braquiária;Setor_3C;2025-06-13;76
6310;1;Verão;Confinamento;Confinamento;Dieta Total;Setor_1C;2024-01-03;11
6311;2;Inverno;Pasto A;Pasto;Braquiária;Setor_2C;2025-07-11;65
6312;2;Outono;Confinamento;Confinamento;Dieta Total;Setor_2B;2025-04-11;19
6313;1;Verão;Confinamento;Confinamento;Dieta Total;Setor_1C;2025-02-21;11
6314;2;Inverno;Confinamento;Confinamento;Dieta Total;Setor_2B;2024-08-23;18
6315;2;Inverno;Pasto B;Pasto;Panicum;Setor_2A;2024-08-20;94
6316;3;Primavera;Pasto C;Pasto + Suplemento;Mombaça;Setor_3B;2024-12-13;145
6317;2;Outono;Confinamento;Confinamento;Dieta Total;Setor_2A;2025-05-15;14
6318;1;Outono;Pasto C;Pasto;Braquiária;Setor_1B;2025-05-24;122
6319;3;Outono;Confinamento;Confinamento;Dieta Total;Setor_3B;2025-06-17;30
6320;2;Outono;Pasto C;Pasto;Panicum;Setor_2C;2024-05-14;136
6321;3;Inverno;Pasto B;Pasto;Braquiária;Setor_3B;2024-07-06;108
6322;1;Primavera;Pasto B;Pasto + Suplemento;Panicum;Setor_1B;2025-10-05;84
6323;2;Primavera;Pasto A;Pasto;Mombaça;Setor_2C;2024-12-08;67
6324;1;Inverno;Pasto B;Pasto + Suplemento;Mombaça;Setor_1A;2024-09-09;82
6325;1;Inverno;Pasto B;Pasto;Panicum;Setor_1B;2025-09-23;87
6326;3;Verão;Confinamento;Confinamento;Dieta Total;Setor_3C;2025-03-03;33
6327;1;Inverno;Pasto A;Pasto;Panicum;Setor_1A;2024-07-06;45
6328;1;Primavera;Confinamento;Confinamento;Dieta Total;Setor_1B;2025-11-04;7
6329;1;Primavera;Pasto B;Pasto;Panicum;Setor_1B;2024-10-03;84
6330;3;Primavera;Pasto C;Pasto;Mombaça;Setor_3B;2024-11-18;145
6331;1;Primavera;Pasto A;Pasto;Braquiária;Setor_1A;2025-10-01;46
6332;1;Inverno;Pasto C;Pasto;Mombaça;Setor_1A;2025-08-17;117
6333;1;Outono;Pasto C;Pasto + Suplemento;Panicum;Setor_1B;2024-04-04;120
6334;3;Primavera;Pasto C;Pasto;Panicum;Setor_3B;2025-11-20;145
6335;3;Inverno;Pasto A;Pasto;Mombaça;Setor_3A;2025-07-03;68
6336;3;Verão;Pasto C;Pasto;Panicum;Setor_3C;2024-03-13;151
6337;3;Primavera;Confinamento;Confinamento;Dieta Total;Setor_3A;2025-11-08;25
6338;3;Verão;Pasto C;Pasto + Suplemento;Mombaça;Setor_3C;2025-01-24;150
6339;2;Inverno;Pasto B;Pasto;Panicum;Setor_2C;2025-08-15;101
6340;3;Primavera;Pasto A;Pasto;Braquiária;Setor_3C;2025-12-05;79
6341;2;Primavera;Pasto B;Pasto;Braquiária;Setor_2B;2025-10-17;99
6342;1;Verão;Confinamento;Confinamento;Dieta Total;Setor_1B;2024-01-01;8
6343;3;Inverno;Pasto C;Pasto + Suplemento;Panicum;Setor_3C;2024-07-22;148
6344;1;Verão;Confinamento;Confinamento;Dieta Total;Setor_1C;2025-02-28;11
6345;1;Verão;Pasto C;Pasto;Mombaça;Setor_1C;2024-02-28;124
6346;2;Inverno;Pasto C;Pasto;Braquiária;Setor_2A;2025-08-15;131
6347;1;Verão;Pasto B;Pasto + Suplemento;Mombaça;Setor_1B;2025-03-09;84
6348;1;Outono;Pasto C;Pasto + Suplemento;Panicum;Setor_1C;2025-06-15;127
6349;2;Outono;Pasto C;Pasto;Mombaça;Setor_2C;2025-04-23;136
6350;1;Outono;Pasto C;Pasto + Suplemento;Braquiária;Setor_1A;2025-06-06;119
6351;1;Inverno;Pasto B;Pasto;Mombaça;Setor_1B;2025-09-20;85
6352;2;Inverno;Pasto A;Pasto;Mombaça;Setor_2C;2024-08-21;66
6353;1;Verão;Confinamento;Confinamento;Dieta Total;Setor_1B;2025-03-21;7
6354;2;Outono;Pasto C;Pasto;Panicum;Setor_2C;2025-06-14;137
6355;1;Verão;Pasto A;Pasto;Panicum;Setor_1A;2025-03-21;47
6356;1;Outono;Confinamento;Confinamento;Dieta Total;Setor_1A;2025-06-18;1
6357;3;Inverno;Pasto C;Pasto;Panicum;Setor_3B;2024-08-12;147
6358;2;Primavera;Pasto C;Pasto + Suplemento;Braquiária;Setor_2A;2024-11-18;129
6359;3;Verão;Pasto A;Pasto;Braquiária;Setor_3B;2024-01-26;72
6360;1;Verão;Pasto C;Pasto;Panicum;Setor_1C;2025-01-15;124
6361;2;Verão;Pasto B;Pasto;Panicum;Setor_2A;2025-02-12;92
6362;3;Verão;Pasto A;Pasto + Suplemento;Braquiária;Setor_3C;2024-02-09;77
6363;1;Inverno;Pasto A;Pasto;Braquiária;Setor_1C;2025-07-10;52
6364;1;Primavera;Confinamento;Confinamento;Dieta Total;Setor_1A;2024-10-01;1
6365;3;Inverno;Pasto B;Pasto;Braquiária;Setor_3A;2025-09-27;104
6366;1;Outono;Pasto C;Pasto;Braquiária;Setor_1A;2025-04-12;116
6367;1;Inverno;Pasto A;Pasto;Panicum;Setor_1C;2025-08-16;52
6368;1;Outono;Confinamento;Confinamento;Dieta Total;Setor_1B;2025-06-01;8
6369;3;Verão;Pasto A;Pasto + Suplemento;Braquiária;Setor_3B;2025-03-16;73
6370;1;Outono;Pasto C;Pasto + Suplemento;Panicum;Setor_1C;2025-05-10;127
6371;3;Primavera;Pasto C;Pasto;Mombaça;Setor_3C;2025-10-25;151
6372;1;Verão;Pasto A;Pasto + Suplemento;Mombaça;Setor_1C;2025-02-26;52
6373;2;Outono;Pasto C;Pasto;Braquiária;Setor_2A;2024-05-20;130
6374;2;Outono;Pasto B;Pasto + Suplemento;Mombaça;Setor_2B;2024-04-26;97
6375;1;Verão;Pasto B;Pasto;Mombaça;Setor_1B;2025-01-18;85
6376;1;Primavera;Pasto C;Pasto;Mombaça;Setor_1B;2025-11-07;120
6377;1;Inverno;Pasto A;Pasto;Braquiária;Setor_1B;2024-08-18;48
6378;2;Inverno;Pasto A;Pasto;Braquiária;Setor_2B;2025-08-13;63
6379;3;Verão;Pasto A;Pasto;Mombaça;Setor_3B;2024-01-06;72
6380;1;Verão;Pasto B;Pasto;Panicum;Setor_1C;2025-03-24;90
6381;3;Outono;Pasto C;Pasto;Mombaça;Setor_3C;2025-06-13;150
6382;1;Primavera;Pasto A;Pasto + Suplemento;Braquiária;Setor_1A;2025-11-08;45
6383;2;Inverno;Pasto C;Pasto;Braquiária;Setor_2C;2025-08-03;137
6384;2;Inverno;Confinamento;Confinamento;Dieta Total;Setor_2C;2025-08-21;21
6385;3;Outono;Pasto C;Pasto;Braquiária;Setor_3B;2024-04-17;147
6386;3;Verão;Pasto C;Pasto + Suplemento;Mombaça;Setor_3A;2025-03-26;142
6387;1;Inverno;Confinamento;Confinamento;Dieta Total;Setor_1B;2025-09-22;5
6388;3;Verão;Pasto B;Pasto;Panicum;Setor_3A;2025-02-10;107
6389;3;Outono;Pasto A;Pasto;Braquiária;Setor_3C;2025-06-24;78
6390;2;Verão;Confinamento;Confinamento;Dieta Total;Setor_2C;2024-03-26;23
6391;2;Outono;Confinamento;Confinamento;Dieta Total;Setor_2B;2024-05-14;20
6392;3;Verão;Confinamento;Confinamento;Dieta Total;Setor_3B;2025-01-28;30
6393;3;Inverno;Pasto A;Pasto;Braquiária;Setor_3B;2025-07-06;73
6394;1;Inverno;Pasto B;Pasto + Suplemento;Mombaça;Setor_1C;2025-07-10;91
6395;1;Primavera;Confinamento;Confinamento;Dieta Total;Setor_1C;2024-10-21;10
6396;3;Outono;Pasto B;Pasto;Panicum;Setor_3C;2025-05-20;113
6397;2;Verão;Pasto B;Pasto;Mombaça;Setor_2A;2025-02-09;95
6398;1;Outono;Pasto C;Pasto + Suplemento;Braquiária;Setor_1B;2025-06-20;120
6399;2;Primavera;Confinamento;Confinamento;Dieta Total;Setor_2A;2025-11-07;15
6400;3;Primavera;Pasto A;Pasto + Suplemento;Panicum;Setor_3C;2025-11-01;76
6401;3;Verão;Pasto B;Pasto;Panicum;Setor_3C;2025-01-02;115
6402;1;Primavera;Pasto C;Pasto;Braquiária;Setor_1A;2025-12-01;118
6403;2;Primavera;Pasto C;Pasto;Panicum;Setor_2B;2025-10-04;134
6404;3;Inverno;Confinamento;Confinamento;Dieta Total;Setor_3B;2024-08-09;29
6405;3;Outono;Pasto C;Pasto + Suplemento;Panicum;Setor_3C;2025-04-23;149
6406;2;Outono;Confinamento;Confinamento;Dieta Total;Setor_2C;2025-05-24;23
6407;1;Verão;Pasto A;Pasto;Mombaça;Setor_1C;2025-01-08;55
6408;2;Verão;Confinamento;Confinamento;Dieta Total;Setor_2B;2025-01-05;18
6409;3;Inverno;Pasto C;Pasto;Braquiária;Setor_3A;2025-07-16;142
6410;3;Primavera;Pasto C;Pasto + Suplemento;Braquiária;Setor_3C;2025-10-11;151
6411;2;Inverno;Pasto A;Pasto;Braquiária;Setor_2C;2025-08-10;67
6412;3;Inverno;Pasto C;Pasto;Braquiária;Setor_3A;2025-08-12;143
6413;1;Verão;Pasto B;Pasto;Braquiária;Setor_1B;2025-02-23;87
6414;2;Inverno;Confinamento;Confinamento;Dieta Total;Setor_2C;2025-07-11;21
6415;2;Verão;Confinamento;Confinamento;Dieta Total;Setor_2B;2024-01-27;17
6416;2;Inverno;Pasto A;Pasto;Panicum;Setor_2C;2025-07-02;67
6417;1;Outono;Pasto C;Pasto;Mombaça;Setor_1B;2024-05-25;121
6418;2;Inverno;Confinamento;Confinamento;Dieta Total;Setor_2A;2025-08-03;14
6419;3;Inverno;Pasto B;Pasto;Braquiária;Setor_3C;2025-09-16;114
6420;3;Primavera;Pasto B;Pasto;Mombaça;Setor_3C;2024-10-07;113
6421;1;Verão;Pasto A;Pasto;Mombaça;Setor_1C;2025-02-27;55
6422;1;Inverno;Pasto B;Pasto + Suplemento;Panicum;Setor_1C;2025-08-27;91
6423;1;Inverno;Pasto A;Pasto;Braquiária;Setor_1C;2025-07-04;52
6424;1;Outono;Pasto B;Pasto + Suplemento;Panicum;Setor_1A;2025-06-08;82
6425;1;Primavera;Pasto A;Pasto;Braquiária;Setor_1C;2025-11-25;52
6426;3;Inverno;Pasto C;Pasto + Suplemento;Panicum;Setor_3C;2024-08-08;149
6427;1;Outono;Pasto B;Pasto + Suplemento;Mombaça;Setor_1B;2025-06-02;85
6428;1;Outono;Confinamento;Confinamento;Dieta Total;Setor_1C;2025-04-15;11
6429;1;Primavera;Pasto B;Pasto;Braquiária;Setor_1B;2024-12-25;84
6430;1;Primavera;Confinamento;Confinamento;Dieta Total;Setor_1A;2024-10-17;1
6431;1;Verão;Pasto B;Pasto + Suplemento;Mombaça;Setor_1B;2025-03-07;85
6432;1;Inverno;Pasto C;Pasto + Suplemento;Mombaça;Setor_1B;2025-08-13;122
6433;1;Outono;Pasto A;Pasto;Panicum;Setor_1A;2025-06-10;47
6434;3;Verão;Pasto C;Pasto;Braquiária;Setor_3A;2025-02-06;142
6435;1;Primavera;Confinamento;Confinamento;Dieta Total;Setor_1B;2024-12-24;8
6436;1;Outono;Pasto A;Pasto;Mombaça;Setor_1B;2024-04-24;49
6437;2;Outono;Pasto A;Pasto + Suplemento;Panicum;Setor_2A;2024-06-17;56
6438;3;Verão;Pasto A;Pasto + Suplemento;Braquiária;Setor_3A;2025-01-09;70
6439;1;Primavera;Pasto C;Pasto + Suplemento;Braquiária;Setor_1A;2025-11-21;117
6440;1;Inverno;Pasto B;Pasto;Mombaça;Setor_1A;2024-08-07;80
6441;1;Inverno;Pasto B;Pasto + Suplemento;Braquiária;Setor_1A;2025-08-02;80
6442;1;Outono;Pasto C;Pasto;Mombaça;Setor_1B;2025-06-07;122
6443;2;Primavera;Pasto B;Pasto;Braquiária;Setor_2A;2025-10-08;95
6444;2;Primavera;Pasto A;Pasto;Panicum;Setor_2C;2025-12-14;67
6445;3;Outono;Pasto A;Pasto;Mombaça;Setor_3C;2025-05-01;79
6446;1;Outono;Confinamento;Confinamento;Dieta Total;Setor_1C;2025-04-26;9
6447;2;Outono;Pasto B;Pasto;Mombaça;Setor_2C;2025-05-19;101
6448;3;Inverno;Pasto C;Pasto;Braquiária;Setor_3A;2025-07-13;142
6449;2;Verão;Confinamento;Confinamento;Dieta Total;Setor_2C;2025-01-01;21
6450;2;Verão;Pasto A;Pasto;Braquiária;Setor_2B;2024-01-19;61
6451;1;Outono;Confinamento;Confinamento;Dieta Total;Setor_1C;2025-06-16;12
6452;3;Outono;Pasto B;Pasto;Mombaça;Setor_3A;2024-06-20;107
6453;1;Primavera;Pasto C;Pasto;Braquiária;Setor_1C;2025-10-12;126
6454;2;Verão;Pasto A;Pasto;Panicum;Setor_2B;2025-01-08;63
6455;1;Inverno;Confinamento;Confinamento;Dieta Total;Setor_1A;2025-07-16;1
6456;3;Outono;Confinamento;Confinamento;Dieta Total;Setor_3A;2025-04-22;26
6457;2;Inverno;Pasto C;Pasto;Braquiária;Setor_2A;2025-09-11;128
6458;3;Primavera;Pasto B;Pasto;Panicum;Setor_3C;2025-12-02;113
6459;1;Outono;Pasto A;Pasto;Panicum;Setor_1C;2025-04-12;55
6460;1;Verão;Pasto C;Pasto;Panicum;Setor_1A;2024-03-05;117
6461;2;Verão;Pasto B;Pasto;Panicum;Setor_2C;2025-03-18;103
6462;2;Verão;Pasto B;Pasto;Panicum;Setor_2B;2025-01-05;97
6463;1;Inverno;Confinamento;Confinamento;Dieta Total;Setor_1A;2024-08-08;4
6464;1;Primavera;Confinamento;Confinamento;Dieta Total;Setor_1B;2025-11-18;7
6465;3;Outono;Pasto B;Pasto;Braquiária;Setor_3B;2024-06-25;111
6466;1;Outono;Confinamento;Confinamento;Dieta Total;Setor_1C;2024-05-26;11
6467;1;Inverno;Pasto B;Pasto;Panicum;Setor_1C;2025-08-24;88
6468;3;Inverno;Confinamento;Confinamento;Dieta Total;Setor_3A;2025-07-01;25
6469;1;Inverno;Confinamento;Confinamento;Dieta Total;Setor_1B;2025-09-13;6
6470;1;Outono;Pasto A;Pasto + Suplemento;Braquiária;Setor_1C;2024-05-24;53
6471;2;Outono;Pasto B;Pasto;Panicum;Setor_2B;2024-04-09;96
6472;1;Inverno;Pasto A;Pasto;Mombaça;Setor_1C;2025-07-16;55
6473;1;Verão;Pasto B;Pasto;Panicum;Setor_1B;2024-03-15;85
6474;1;Outono;Confinamento;Confinamento;Dieta Total;Setor_1A;2025-06-10;3
6475;1;Verão;Pasto C;Pasto;Mombaça;Setor_1C;2024-03-23;127
6476;3;Outono;Pasto C;Pasto;Panicum;Setor_3A;2024-05-07;140
6477;2;Inverno;Pasto B;Pasto;Panicum;Setor_2B;2025-09-06;97
6478;1;Primavera;Confinamento;Confinamento;Dieta Total;Setor_1B;2025-12-12;7
6479;3;Inverno;Confinamento;Confinamento;Dieta Total;Setor_3A;2025-08-24;28
6480;1;Primavera;Pasto B;Pasto;Panicum;Setor_1B;2024-11-09;84
6481;2;Verão;Pasto B;Pasto;Mombaça;Setor_2C;2025-03-28;102
6482;3;Outono;Confinamento;Confinamento;Dieta Total;Setor_3C;2024-06-06;34
6483;2;Inverno;Confinamento;Confinamento;Dieta Total;Setor_2B;2025-07-17;18
6484;1;Outono;Pasto C;Pasto;Mombaça;Setor_1B;2025-04-15;123
6485;3;Primavera;Pasto C;Pasto + Suplemento;Panicum;Setor_3B;2025-11-27;147
6486;1;Inverno;Confinamento;Confinamento;Dieta Total;Setor_1B;2025-08-18;7
6487;2;Inverno;Confinamento;Confinamento;Dieta Total;Setor_2C;2025-08-15;22
6488;3;Outono;Pasto A;Pasto + Suplemento;Braquiária;Setor_3C;2025-04-25;76
6489;2;Primavera;Confinamento;Confinamento;Dieta Total;Setor_2B;2024-12-17;19
6490;3;Outono;Confinamento;Confinamento;Dieta Total;Setor_3A;2024-05-24;27
6491;1;Outono;Confinamento;Confinamento;Dieta Total;Setor_1A;2025-04-01;1
6492;3;Verão;Pasto C;Pasto + Suplemento;Panicum;Setor_3C;2025-03-28;151
6493;2;Inverno;Pasto C;Pasto + Suplemento;Mombaça;Setor_2A;2025-08-25;131
6494;3;Outono;Pasto B;Pasto;Panicum;Setor_3B;2024-06-08;108
6495;3;Outono;Confinamento;Confinamento;Dieta Total;Setor_3A;2024-05-24;27
6496;1;Verão;Confinamento;Confinamento;Dieta Total;Setor_1C;2025-01-22;10
6497;1;Verão;Pasto B;Pasto;Mombaça;Setor_1B;2025-03-27;84
6498;3;Primavera;Pasto B;Pasto;Mombaça;Setor_3B;2024-11-07;110
6499;1;Verão;Pasto A;Pasto;Mombaça;Setor_1C;2025-03-22;54
6500;3;Primavera;Confinamento;Confinamento;Dieta Total;Setor_3A;2025-11-25;26
6501;1;Inverno;Confinamento;Confinamento;Dieta Total;Setor_1C;2024-09-05;10
6502;3;Verão;Pasto C;Pasto + Suplemento;Panicum;Setor_3C;2025-03-10;151
6503;1;Inverno;Confinamento;Confinamento;Dieta Total;Setor_1A;2024-08-14;4
6504;1;Verão;Confinamento;Confinamento;Dieta Total;Setor_1B;2025-03-11;5
6505;1;Inverno;Pasto C;Pasto;Mombaça;Setor_1A;2025-07-04;118
6506;1;Verão;Pasto B;Pasto + Suplemento;Mombaça;Setor_1A;2024-03-22;81
6507;3;Inverno;Confinamento;Confinamento;Dieta Total;Setor_3B;2024-07-02;32
6508;1;Outono;Pasto B;Pasto;Panicum;Setor_1B;2025-04-06;86
6509;1;Verão;Pasto A;Pasto + Suplemento;Mombaça;Setor_1C;2024-01-07;53
6510;3;Inverno;Pasto C;Pasto;Panicum;Setor_3A;2024-07-16;141
6511;3;Inverno;Pasto C;Pasto;Mombaça;Setor_3B;2025-07-04;147
6512;1;Inverno;Confinamento;Confinamento;Dieta Total;Setor_1A;2025-07-19;3
6513;1;Outono;Pasto A;Pasto;Braquiária;Setor_1A;2025-06-27;44
6514;3;Outono;Pasto B;Pasto;Braquiária;Setor_3B;2025-05-22;109
6515;1;Verão;Pasto C;Pasto;Mombaça;Setor_1B;2025-02-17;122
6516;2;Primavera;Pasto A;Pasto;Braquiária;Setor_2A;2025-12-23;57
6517;3;Inverno;Pasto B;Pasto + Suplemento;Panicum;Setor_3B;2024-09-09;109
6518;1;Primavera;Confinamento;Confinamento;Dieta Total;Setor_1A;2025-10-12;3
6519;1;Outono;Pasto A;Pasto;Braquiária;Setor_1B;2025-04-20;48
6520;1;Verão;Confinamento;Confinamento;Dieta Total;Setor_1C;2025-03-03;12
6521;1;Inverno;Pasto C;Pasto;Mombaça;Setor_1B;2025-07-07;120
6522;2;Verão;Confinamento;Confinamento;Dieta Total;Setor_2A;2024-03-16;14
6523;1;Inverno;Pasto A;Pasto;Mombaça;Setor_1B;2024-07-15;50
6524;3;Outono;Pasto B;Pasto + Suplemento;Panicum;Setor_3A;2024-06-02;106
6525;2;Outono;Pasto B;Pasto;Mombaça;Setor_2B;2025-05-18;97
6526;2;Primavera;Pasto C;Pasto;Panicum;Setor_2A;2025-12-14;130
6527;3;Inverno;Pasto A;Pasto;Braquiária;Setor_3A;2025-08-26;68
6528;3;Primavera;Pasto B;Pasto;Braquiária;Setor_3B;2025-12-02;108
6529;2;Primavera;Pasto A;Pasto;Panicum;Setor_2A;2024-12-09;56
6530;3;Verão;Confinamento;Confinamento;Dieta Total;Setor_3C;2025-03-02;35
6531;1;Verão;Pasto A;Pasto;Panicum;Setor_1C;2024-03-03;55
6532;2;Outono;Pasto B;Pasto;Mombaça;Setor_2B;2025-05-03;97
6533;1;Outono;Pasto B;Pasto + Suplemento;Braquiária;Setor_1A;2025-04-17;83
6534;2;Verão;Confinamento;Confinamento;Dieta Total;Setor_2A;2025-01-04;14
6535;1;Verão;Pasto B;Pasto;Panicum;Setor_1A;2025-03-08;80
6536;3;Inverno;Pasto B;Pasto;Braquiária;Setor_3B;2025-09-13;109
6537;3;Inverno;Confinamento;Confinamento;Dieta Total;Setor_3B;2024-07-07;30
6538;3;Inverno;Confinamento;Confinamento;Dieta Total;Setor_3C;2024-09-22;33
6539;3;Verão;Pasto C;Pasto;Panicum;Setor_3A;2025-01-19;141
6540;2;Inverno;Pasto C;Pasto + Suplemento;Braquiária;Setor_2C;2025-09-06;139
6541;2;Primavera;Confinamento;Confinamento;Dieta Total;Setor_2B;2025-12-24;18
6542;1;Primavera;Pasto C;Pasto;Mombaça;Setor_1B;2025-12-14;122
6543;1;Primavera;Confinamento;Confinamento;Dieta Total;Setor_1C;2025-12-04;11
6544;3;Primavera;Pasto A;Pasto + Suplemento;Braquiária;Setor_3A;2025-12-19;68
6545;2;Outono;Pasto A;Pasto;Braquiária;Setor_2A;2025-05-22;58
6546;3;Outono;Pasto B;Pasto;Braquiária;Setor_3A;2025-05-23;107
6547;1;Inverno;Pasto C;Pasto;Braquiária;Setor_1B;2024-09-14;123
6548;1;Verão;Confinamento;Confinamento;Dieta Total;Setor_1A;2024-01-06;4
6549;1;Verão;Pasto A;Pasto + Suplemento;Braquiária;Setor_1A;2025-01-18;46
6550;2;Outono;Pasto C;Pasto;Mombaça;Setor_2C;2025-05-17;138
6551;3;Outono;Pasto A;Pasto + Suplemento;Panicum;Setor_3C;2025-05-22;78
6552;2;Outono;Pasto A;Pasto + Suplemento;Braquiária;Setor_2C;2024-04-18;67
6553;2;Primavera;Pasto C;Pasto;Mombaça;Setor_2C;2025-12-15;139
6554;1;Primavera;Pasto C;Pasto;Braquiária;Setor_1B;2025-11-11;123
6555;3;Verão;Pasto C;Pasto;Braquiária;Setor_3A;2025-03-11;141
6556;2;Outono;Confinamento;Confinamento;Dieta Total;Setor_2B;2025-05-14;18
6557;1;Inverno;Pasto B;Pasto;Panicum;Setor_1A;2024-09-14;81
6558;3;Inverno;Pasto B;Pasto + Suplemento;Braquiária;Setor_3B;2025-09-11;111
6559;1;Inverno;Confinamento;Confinamento;Dieta Total;Setor_1A;2025-09-08;4
6560;2;Primavera;Pasto C;Pasto + Suplemento;Mombaça;Setor_2A;2024-12-18;128
6561;1;Inverno;Pasto C;Pasto;Mombaça;Setor_1A;2025-07-13;118
6562;1;Inverno;Pasto A;Pasto;Panicum;Setor_1B;2024-09-24;50
6563;3;Verão;Pasto B;Pasto + Suplemento;Braquiária;Setor_3C;2024-02-12;115
6564;2;Outono;Confinamento;Confinamento;Dieta Total;Setor_2C;2024-05-15;23
6565;3;Outono;Pasto C;Pasto;Mombaça;Setor_3B;2025-05-01;144
